address,apt,case,offense_code,offense,date_rept,date_occu,hour_occu,date_fnd,hour_fnd,lat,lon
1241 DICKINSON DR,,13000939,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-02-05,2013-02-04,1500,2013-02-05,1515,25.71570302473251,-80.28107411276564
1231 DICKINSON DR,MT1207,13001052,ZOQ,ULEAD,2013-02-09,2013-02-09,0035,2013-02-09,0146,25.717211019057448,-80.27983967147681
5665 PONCE DE LEON BLVD,536,13001068,PRB,PROPERTY LOST,2013-02-09,2013-02-08,1100,2013-02-09,1950,25.712804413732126,-80.28048960356361
1241 DICKINSON DR,,13001070,FDD,FD SICK INJURED PERSON,2013-02-09,2013-02-09,2120,2013-02-09,2206,25.71570302473251,-80.28107411276564
1239 DICKINSON DR,,13001075,FDD,FD SICK INJURED PERSON,2013-02-10,2013-02-10,0030,2013-02-10,0115,25.717292435430235,-80.28104135775881
1239 DICKINSON DR,,13001075,ZOM,INTOXICATED PERSON,2013-02-10,2013-02-10,0030,2013-02-10,0115,25.717292435430235,-80.28104135775881
1575 LIGURIA AV,,13001095,THK,THEFT OTHER,2013-02-11,2013-02-06,1705,2013-02-11,0930,25.713534579196462,-80.28521216307004
1590 SCODELLA AV,,13001137,PRC,PROPERTY DAMAGED,2013-02-12,2013-02-12,1135,2013-02-12,1137,25.712161715386127,-80.28529489692964
1244 STANFORD DR,,13001158,FDD,FD SICK INJURED PERSON,2013-02-13,2013-02-13,0002,2013-02-13,0004,25.71971123039194,-80.27447609753149
1231 DICKINSON DR,,13001184,FDD,FD SICK INJURED PERSON,2013-02-13,2013-02-13,1920,2013-02-13,1925,25.71674224395179,-80.27972385963167
1231 DICKINSON DR,PT318,13001186,PRA,PROPERTY FOUND IMPOUNDED,2013-02-13,2013-02-13,2240,2013-02-13,2245,25.71674224395179,-80.27972385963167
1231 DICKINSON DR,PT318,13001186,ZOQ,ULEAD,2013-02-13,2013-02-13,2240,2013-02-13,2245,25.71674224395179,-80.27972385963167
5501 SAN AMARO DR,,13001300,ZOA,TRESPASS WARNING,2013-02-18,2013-02-18,1335,2013-02-18,1400,25.719101846053398,-80.28023010177581
5600 GEORGE E MERRICK ST,BLK,13001323,FDD,FD SICK INJURED PERSON,2013-02-19,2013-02-19,1100,2013-02-19,1107,25.717608765948416,-80.27722639654853
1306 STANFORD DR,,13001337,FRL,FRAUD OTHER JURISDICTION,2013-02-19,2013-02-13,2200,2013-02-14,1200,25.71941057671138,-80.2780406268501
1306 STANFORD DR,,13001337,THK,THEFT OTHER,2013-02-19,2013-02-13,2200,2013-02-14,1200,25.71941057671138,-80.2780406268501
1300 MEMORIAL DR,,13001357,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-02-20,2013-02-20,1329,2013-02-20,1345,25.721196266912003,-80.27868281840205
1111 MEMORIAL DR,,13001422,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-02-22,2013-02-21,0930,2013-02-22,1000,25.722570062462804,-80.27724415545623
1000 MEMORIAL DR,,13001426,ZOD,INCIDENT REPORT,2013-02-22,2013-02-21,1400,2013-02-21,1400,25.7211729784503,-80.27701246395011
1231 DICKINSON DR,,13001435,DIA,DISTURBANCE DOMESTIC,2013-02-23,2013-02-23,0300,2013-02-23,0300,25.716321778308508,-80.28051565988287
1231 DICKINSON DR,,13001435,ZOA,TRESPASS WARNING,2013-02-23,2013-02-23,0300,2013-02-23,0300,25.716321778308508,-80.28051565988287
5250 UNIVERSITY DR,,13001512,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-02-26,2013-02-25,2000,2013-02-25,2030,25.720267256145743,-80.27666023115044
1231 DICKINSON DR,,13001569,VAC,VANDALISM TO PROPERTY,2013-02-28,2013-02-28,0949,2013-02-28,0949,25.717211019057448,-80.27983967147681
1552 BRESCIA AV,,13001579,VEL,VEHICLE TRAFFIC CRASH,2013-02-28,2013-02-28,1521,2013-02-28,1521,25.712102052552098,-80.28497803539946
5915 PONCE DE LEON BLVD,,13001586,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-02-28,2013-02-28,1300,2013-02-28,1600,25.710240360756565,-80.28338864654467
1211 DICKINSON DR,,13001596,ZOA,TRESPASS WARNING,2013-03-01,2013-03-01,0405,2013-03-01,0410,25.717676607342597,-80.27878787806543
1211 DICKINSON DR,,13001596,ZOQ,ULEAD,2013-03-01,2013-03-01,0405,2013-03-01,0410,25.717676607342597,-80.27878787806543
1241 DICKINSON DR,,13001623,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-03-01,2013-03-01,1845,2013-03-01,1950,25.71570302473251,-80.28107411276564
1239 DICKINSON DR,WT 804,13001626,PRA,PROPERTY FOUND IMPOUNDED,2013-03-02,2013-03-01,2320,2013-03-01,2321,25.71763718015981,-80.28071036256111
6201 SAN AMARO DR,,13001680,XOT,TRESPASSING,2013-03-04,2013-03-04,1145,2013-03-04,1155,25.711380512388295,-80.28252505445236
1239 DICKINSON DR,,13001704,THK,THEFT OTHER,2013-03-10,2013-03-04,1200,2013-03-04,1300,25.717292435430235,-80.28104135775881
5501 SAN AMARO DR,,13001716,FDD,FD SICK INJURED PERSON,2013-03-05,2013-03-05,1120,2013-03-05,1121,25.719101846053398,-80.28023010177581
5915 PONCE DE LEON BLVD,,13001748,AGC,AGGRAVATED KIDNAPPING FALSE IMPRISONMENT,2013-03-06,2013-03-06,1422,2013-03-06,1422,25.710240360756565,-80.28338864654467
5915 PONCE DE LEON BLVD,,13001748,SCD,SIMPLE STALKING,2013-03-06,2013-03-06,1422,2013-03-06,1422,25.710240360756565,-80.28338864654467
5915 PONCE DE LEON BLVD,,13001748,SCE,SIMPLE HARASSMENT,2013-03-06,2013-03-06,1422,2013-03-06,1422,25.710240360756565,-80.28338864654467
5915 PONCE DE LEON BLVD,,13001748,ZOA,TRESPASS WARNING,2013-03-06,2013-03-06,1422,2013-03-06,1422,25.710240360756565,-80.28338864654467
1239 DICKINSON DR,WT 820,13001768,BUA,BURGLARY RESIDENTIAL,2013-03-06,2013-03-06,1500,2013-03-06,2000,25.71763718015981,-80.28071036256111
1239 DICKINSON DR,WT 820,13001768,THM,THEFT FROM BURGLARY,2013-03-06,2013-03-06,1500,2013-03-06,2000,25.71763718015981,-80.28071036256111
1301 MILLER DR,BLK,13001944,ZOA,TRESPASS WARNING,2013-03-13,2013-03-13,1052,2013-03-13,1053,25.71578698786865,-80.27998990097612
1301 MILLER DR,BLK,13001944,ZOJ,BAKER MARCHMAN ACT,2013-03-13,2013-03-13,1052,2013-03-13,1053,25.71578698786865,-80.27998990097612
1231 DICKINSON DR,PT203,13001984,PRA,PROPERTY FOUND IMPOUNDED,2013-03-14,2013-03-14,1620,2013-03-14,1630,25.71674224395179,-80.27972385963167
5185 PONCE DE LEON BLVD,,13002049,VAC,VANDALISM TO PROPERTY,2013-03-17,2013-03-17,0400,2013-03-17,0430,25.718646553380882,-80.27351483935477
1306 STANFORD DR,,13002133,PRA,PROPERTY FOUND IMPOUNDED,2013-03-20,2013-03-20,0530,2013-03-20,0531,25.719616845693867,-80.27722889152666
1301 MEMORIAL DR,,13002159,FDD,FD SICK INJURED PERSON,2013-03-21,2013-03-21,0945,2013-03-21,0945,25.7222065926138,-80.279490922276
5665 PONCE DE LEON BLVD,,13002178,PRA,PROPERTY FOUND IMPOUNDED,2013-03-22,2013-03-22,0059,2013-03-22,0100,25.712804413732126,-80.28048960356361
5665 PONCE DE LEON BLVD,,13002178,ZOQ,ULEAD,2013-03-22,2013-03-22,0059,2013-03-22,0100,25.712804413732126,-80.28048960356361
1560 LIGURIA AV,307A,13002213,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-03-23,2013-03-23,0430,2013-03-23,0600,25.712811161047878,-80.28501348640023
1111 MEMORIAL DR,,13002227,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-03-23,2013-03-23,1230,2013-03-23,1400,25.722570062462804,-80.27724415545623
1231 DICKINSON DR,MT218,13002315,BUA,BURGLARY RESIDENTIAL,2013-03-27,2013-03-27,0200,2013-03-27,0900,25.717211019057448,-80.27983967147681
1231 DICKINSON DR,MT218,13002315,THM,THEFT FROM BURGLARY,2013-03-27,2013-03-27,0200,2013-03-27,0900,25.717211019057448,-80.27983967147681
1101 STANFORD DR,208,13002316,BUA,BURGLARY RESIDENTIAL,2013-03-27,2013-03-27,0300,2013-03-27,0800,25.7183187340385,-80.27388202617917
1101 STANFORD DR,208,13002316,THM,THEFT FROM BURGLARY,2013-03-27,2013-03-27,0300,2013-03-27,0800,25.7183187340385,-80.27388202617917
1101 STANFORD DR,208,13002317,BUA,BURGLARY RESIDENTIAL,2013-03-27,2013-03-18,1200,2013-03-18,1600,25.7183187340385,-80.27388202617917
1101 STANFORD DR,208,13002317,THM,THEFT FROM BURGLARY,2013-03-27,2013-03-18,1200,2013-03-18,1600,25.7183187340385,-80.27388202617917
1211 DICKINSON DR,,13002325,VEB,VEHICLE HIT RUN,2013-03-27,2013-03-27,0907,2013-03-27,1310,25.717661419154883,-80.27859149857625
1311 MILLER DR,,13002378,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-03-29,2013-03-29,1030,2013-03-29,1040,25.720640570382407,-80.28013002747757
1500 BRESCIA AV,BLK,13002454,ZOE,SUSPICIOUS INCIDENT,2013-04-01,2013-03-31,0700,2013-04-01,1100,25.711370827294218,-80.2835268967841
1231 DICKINSON DR,,13002558,THK,THEFT OTHER,2013-04-04,2013-04-03,2359,2013-04-04,0130,25.71688569784226,-80.28016167926316
1570 LIGURIA AV,,13002569,TVE,THEFT OF BICYCLE,2013-04-04,2013-04-03,2000,2013-04-04,1130,25.712806565572322,-80.28517828157825
1570 LIGURIA AV,110,13002573,TVE,THEFT OF BICYCLE,2013-04-04,2013-04-03,2326,2013-04-04,0745,25.719852343694583,-80.27895532265902
1540 CORNICHE AV,401B,13002590,PRA,PROPERTY FOUND IMPOUNDED,2013-04-04,2013-04-04,2000,2013-04-04,2030,25.714293641991784,-80.28506427881112
1540 CORNICHE AV,401B,13002590,ZOQ,ULEAD,2013-04-04,2013-04-04,2000,2013-04-04,2030,25.714293641991784,-80.28506427881112
5185 PONCE DE LEON BLVD,641,13002594,ZOJ,BAKER MARCHMAN ACT,2013-04-05,2013-04-05,0032,2013-04-05,0033,25.718646553380882,-80.27351483935477
6000 SAN AMARO DR,BLK,13002629,THC,THEFT FROM MOTOR VEHICLE,2013-04-05,2013-04-05,2130,2013-04-05,2230,25.714270937612564,-80.28290783295401
1241 DICKINSON DR,,13002644,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-04-06,2013-04-05,1900,2013-04-06,1000,25.71570302473251,-80.28107411276564
5821 SAN AMARO DR,,13002706,VAC,VANDALISM TO PROPERTY,2013-04-09,2013-04-05,0800,2013-04-09,1130,25.714270937612564,-80.28290783295401
5821 SAN AMARO DR,,13002721,TVE,THEFT OF BICYCLE,2013-04-09,2013-03-29,1500,2013-03-30,1200,25.714765107148107,-80.28259729167964
5185 PONCE DE LEON BLVD,103,13002789,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-04-11,2013-04-03,1520,2013-04-04,0830,25.719167323110792,-80.27403549974046
5050 BRUNSON DR,,13002814,PRA,PROPERTY FOUND IMPOUNDED,2013-04-12,2013-04-12,1510,2013-04-12,1510,25.72300554288966,-80.27628619953488
1101 STANFORD DR,208,13002823,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-04-12,2013-04-10,2000,2013-04-10,2000,25.7183187340385,-80.27388202617917
5202 UNIVERSITY DR,104,13002992,SCB,SIMPLE ASSAULT THREATS,2013-04-18,2013-04-18,1630,2013-04-18,1631,25.721030026647114,-80.27619117435918
1231 DICKINSON DR,,13003008,VAA,VANDALISM TO STRUCTURE,2013-04-19,2013-04-18,2215,2013-04-19,0030,25.71674224395179,-80.27972385963167
1241 DICKINSON DR,,13003017,THC,THEFT FROM MOTOR VEHICLE,2013-04-19,2013-04-19,1028,2013-04-19,1028,25.71570302473251,-80.28107411276564
1231 DICKINSON DR,,13003099,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-04-22,2013-04-22,0200,2013-04-22,1600,25.71688569784226,-80.28016167926316
1590 SCODELLA AV,,13003126,THB,THEFT OF AUTO PART ACCESSORY,2013-04-23,2013-04-19,0001,2013-04-23,1730,25.712161715386127,-80.28529489692964
1300 MEMORIAL DR,,13003189,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-04-25,2013-04-25,1700,2013-04-25,1703,25.721196266912003,-80.27868281840205
5185 PONCE DE LEON BLVD,P521,13003769,THK,THEFT OTHER,2013-05-17,2013-05-10,1030,2013-05-11,0000,25.7183187340385,-80.27388202617917
1252 MEMORIAL DR,,13003933,PRB,PROPERTY LOST,2013-05-23,2013-05-15,0800,2013-05-15,1734,25.720881577004484,-80.27945373446937
1241 DICKINSON DR,,13004146,FRD,FRAUD BY CREDIT CARD ATM,2013-05-31,2013-05-31,1400,2013-05-31,1430,25.71570302473251,-80.28107411276564
1241 DICKINSON DR,,13004146,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-05-31,2013-05-31,1400,2013-05-31,1430,25.71570302473251,-80.28107411276564
5501 SAN AMARO DR,,13004186,ZOA,TRESPASS WARNING,2013-06-02,2013-06-02,1635,2013-06-02,1655,25.718765459205002,-80.28117238812742
5665 PONCE DE LEON BLVD,,13004231,VEL,VEHICLE TRAFFIC CRASH,2013-06-04,2013-06-04,1629,2013-06-04,1629,25.71257581223025,-80.28105422624941
1570 LIGURIA AV,,13004289,BUC,BURGLARY AND THEFT FROM CURTILAGE,2013-06-06,2013-06-05,2300,2013-06-06,1400,25.712806565572322,-80.28517828157825
1570 LIGURIA AV,,13004289,TVE,THEFT OF BICYCLE,2013-06-06,2013-06-05,2300,2013-06-06,1400,25.712806565572322,-80.28517828157825
5665 PONCE DE LEON BLVD,,13004397,ZOA,TRESPASS WARNING,2013-06-11,2013-06-11,1125,2013-06-11,1135,25.712804413732126,-80.28048960356361
5850 SAN AMARO DR,,13004519,PRA,PROPERTY FOUND IMPOUNDED,2013-06-15,2013-06-15,1730,2013-06-15,1731,25.71384450946326,-80.28352854899042
1111 MEMORIAL DR,,13004570,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-06-17,2013-06-17,1615,2013-06-17,1715,25.722570062462804,-80.27724415545623
1300 MEMORIAL DR,,13004683,VAB,VANDALISM TO VEHICLE,2013-06-21,2013-06-21,1040,2013-06-21,1120,25.721674600795463,-80.27888814408749
1585 ALBENGA AV,,13004713,THK,THEFT OTHER,2013-06-23,2013-06-22,1930,2013-06-23,1025,25.714282555979274,-80.28527395565855
1231 DICKINSON DR,MT101,13005455,PRB,PROPERTY LOST,2013-07-24,2013-06-03,1200,2013-07-19,0800,25.717211019057448,-80.27983967147681
1239 DICKINSON DR,700,13008329,AGA,AGGRAVATED ASSAULT,2013-11-06,2013-11-05,2356,2013-11-05,2357,25.71714170897283,-80.280692619163
1311 MILLER DR,,13007365,AGD,AGGRAVATED BATTERY,2013-10-03,2013-10-03,2040,2013-10-03,2045,25.71944576042984,-80.27900699656615
1231 DICKINSON DR,PT910,13006647,BUA,BURGLARY RESIDENTIAL,2013-09-07,2013-09-07,0000,2013-09-07,1030,25.71674224395179,-80.27972385963167
5185 PONCE DE LEON BLVD,239,13007298,BUA,BURGLARY RESIDENTIAL,2013-10-01,2013-09-28,1700,2013-09-30,2130,25.718646553380882,-80.27351483935477
5185 PONCE DE LEON BLVD,PR703,13007377,BUA,BURGLARY RESIDENTIAL,2013-10-04,2013-10-04,0230,2013-10-04,0840,25.718646553380882,-80.27351483935477
1101 STANFORD DR,M537,13007431,BUA,BURGLARY RESIDENTIAL,2013-10-06,2013-10-06,0900,2013-10-06,1515,25.71881745796649,-80.27438101588488
1527 LIGURIA AV,UV4 108,13008985,BUA,BURGLARY RESIDENTIAL,2013-11-30,2013-11-30,1030,2013-11-30,1530,25.713534579196462,-80.28521216307004
1570 LIGURIA AV,7 207A,13006666,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,2013-09-08,2013-09-08,1600,2013-09-08,1715,25.712806565572322,-80.28517828157825
1231 DICKINSON DR,PT111,13007243,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,2013-09-29,2013-09-29,0115,2013-09-29,0125,25.71674224395179,-80.27972385963167
5185 PONCE DE LEON BLVD,502,13008351,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,2013-11-06,2013-11-06,2337,2013-11-06,2337,25.719167323110792,-80.27403549974046
1239 DICKINSON DR,RT518,13008629,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,2013-11-16,2013-11-16,1620,2013-11-16,1625,25.71763718015981,-80.28071036256111
1239 DICKINSON DR,,13006514,FDD,FD SICK INJURED PERSON,2013-09-03,2013-09-03,1043,2013-09-03,1049,25.717292435430235,-80.28104135775881
1241 DICKINSON DR,,13007321,FDD,FD SICK INJURED PERSON,2013-10-07,2013-10-01,1816,2013-10-01,1816,25.71570302473251,-80.28107411276564
1252 MEMORIAL DR,112,13007894,FDD,FD SICK INJURED PERSON,2013-10-22,2013-10-22,1330,2013-10-22,1340,25.721907300646592,-80.27794526087081
1241 DICKINSON DR,,13008997,FDD,FD SICK INJURED PERSON,2013-12-01,2013-12-01,1245,2013-12-01,1250,25.71570302473251,-80.28107411276564
1101 STANFORD DR,504,13008064,FRD,FRAUD BY CREDIT CARD ATM,2013-10-28,2013-10-28,0100,2013-10-28,0900,25.71881745796649,-80.27438101588488
1239 DICKINSON DR,,13006324,PRA,PROPERTY FOUND IMPOUNDED,2013-08-27,2013-08-27,0930,2013-08-27,0930,25.717292435430235,-80.28104135775881
1231 DICKINSON DR,MT416,13006599,PRA,PROPERTY FOUND IMPOUNDED,2013-09-06,2013-09-05,2225,2013-09-05,2249,25.717292435430235,-80.28104135775881
1244 DICKINSON DR,,13007303,PRA,PROPERTY FOUND IMPOUNDED,2013-10-01,2013-10-01,1100,2013-10-01,1135,25.720242388230925,-80.27447531104504
5665 PONCE DE LEON BLVD,,13007661,PRA,PROPERTY FOUND IMPOUNDED,2013-10-14,2013-10-14,1627,2013-10-14,1627,25.712804413732126,-80.28048960356361
1204 DICKINSON DR,,13008053,PRA,PROPERTY FOUND IMPOUNDED,2013-10-28,2013-10-28,0745,2013-10-28,0800,25.717225286505364,-80.27760441214325
1306 STANFORD DR,,13008305,PRA,PROPERTY FOUND IMPOUNDED,2013-11-05,2013-11-05,1557,2013-11-05,1557,25.719648551208756,-80.27744726758723
1239 DICKINSON DR,WT609,13008403,PRA,PROPERTY FOUND IMPOUNDED,2013-11-08,2013-11-08,1330,2013-11-08,1331,25.71763718015981,-80.28071036256111
5185 PONCE DE LEON BLVD,P237,13008456,PRA,PROPERTY FOUND IMPOUNDED,2013-11-10,2013-11-10,1605,2013-11-10,1645,25.718646553380882,-80.27351483935477
1231 DICKINSON DR,PT708,13008478,PRA,PROPERTY FOUND IMPOUNDED,2013-11-12,2013-11-11,1819,2013-11-11,1825,25.71674224395179,-80.27972385963167
1211 DICKINSON DR,317,13009011,PRA,PROPERTY FOUND IMPOUNDED,2013-12-02,2013-11-25,1200,2013-11-30,1200,25.717661419154883,-80.27859149857625
1215 DICKINSON DR,,13009584,PRA,PROPERTY FOUND IMPOUNDED,2013-12-23,2013-12-22,1020,2013-12-22,1025,25.71695475374895,-80.27909884016528
5185 PONCE DE LEON BLVD,MT517,13006622,PRB,PROPERTY LOST,2013-09-06,2013-09-06,0910,2013-09-06,1556,25.71881745796649,-80.27438101588488
1330 MILLER DR,,13006908,PRB,PROPERTY LOST,2013-09-17,2013-09-17,1000,2013-09-17,1215,25.719852343694583,-80.27895532265902
1239 DICKINSON DR,RT712,13006953,PRB,PROPERTY LOST,2013-09-18,2013-09-18,1530,2013-09-18,1700,25.71714170897283,-80.280692619163
1300 MEMORIAL DR,,13007903,PRB,PROPERTY LOST,2013-10-22,2013-10-22,1335,2013-10-22,1350,25.721196266912003,-80.27868281840205
5665 PONCE DE LEON BLVD,,13008701,PRB,PROPERTY LOST,2013-11-19,2013-11-19,0900,2013-11-19,0910,25.712804413732126,-80.28048960356361
5400 SAN AMARO DR,BLK,13008299,ROD,ROBBERY STRONGARM,2013-11-05,2013-11-05,1414,2013-11-05,1415,25.71832981058299,-80.28196051892083
1231 DICKINSON DR,PT1007,13006262,SCA,SIMPLE BATTERY,2013-08-25,2013-08-24,2100,2013-08-24,2135,25.71674224395179,-80.27972385963167
1231 DICKINSON DR,,13006265,SCA,SIMPLE BATTERY,2013-08-25,2013-08-24,2240,2013-08-24,2245,25.71674224395179,-80.27972385963167
5665 PONCE DE LEON BLVD,,13007248,SCE,SIMPLE HARASSMENT,2013-09-26,2013-09-26,0200,2013-09-26,0514,25.712804413732126,-80.28048960356361
5185 PONCE DE LEON BLVD,,13007197,SXJ,SEXUAL RAPE,2013-09-26,2013-09-25,1700,2013-09-25,1701,25.718646553380882,-80.27351483935477
5665 PONCE DE LEON BLVD,,13006704,THC,THEFT FROM MOTOR VEHICLE,2013-09-10,2013-09-06,1030,2013-09-06,1600,25.71257581223025,-80.28105422624941
1111 MEMORIAL DR,,13006986,THC,THEFT FROM MOTOR VEHICLE,2013-09-19,2013-09-19,0759,2013-09-19,1030,25.723215774773095,-80.27693140380268
1203 WALSH AV,,13007086,THC,THEFT FROM MOTOR VEHICLE,2013-09-23,2013-09-12,0830,2013-09-12,1400,25.716855014649777,-80.27717073218628
5100 BRUNSON DR,,13007689,THC,THEFT FROM MOTOR VEHICLE,2013-10-15,2013-10-09,0830,2013-10-09,1430,25.722887007356942,-80.27514334608341
1244 STANFORD DR,,13007792,THC,THEFT FROM MOTOR VEHICLE,2013-10-18,2013-10-18,0600,2013-10-18,1230,25.720242388230925,-80.27447531104504
1290 CAMPO SANO AV,,13008261,THC,THEFT FROM MOTOR VEHICLE,2013-11-04,2013-11-04,1200,2013-11-04,1230,25.724458035529395,-80.27821639677163
1552 BRESCIA AV,,13008670,THC,THEFT FROM MOTOR VEHICLE,2013-11-18,2013-11-14,0950,2013-11-17,2000,25.71137362054313,-80.28542332743622
5183 PONCE DE LEON BLVD,,13009608,THC,THEFT FROM MOTOR VEHICLE,2013-12-24,2013-12-24,0010,2013-12-24,1737,25.719297762713037,-80.27281696147924
5183 PONCE DE LEON BLVD,,13009609,THC,THEFT FROM MOTOR VEHICLE,2013-12-24,2013-12-24,0010,2013-12-24,1737,25.719297762713037,-80.27281696147924
1525 ALBENGA AV,,13009663,THC,THEFT FROM MOTOR VEHICLE,2013-12-27,2013-12-19,0930,2013-12-27,1950,25.714124240467278,-80.28434891697904
1000 MEMORIAL DR,,13005979,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-08-14,2013-08-14,1030,2013-08-14,1345,25.7211729784503,-80.27701246395011
1101 STANFORD DR,,13006297,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-08-26,2013-08-26,1325,2013-08-26,1415,25.7183187340385,-80.27388202617917
1241 DICKINSON DR,,13006340,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-08-27,2013-08-27,1647,2013-08-27,1647,25.71570302473251,-80.28107411276564
1570 LIGURIA AV,,13006342,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-08-27,2013-08-26,2000,2013-08-26,2100,25.712806565572322,-80.28517828157825
5030 BRUNSON DR,,13006379,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-08-28,2013-08-28,0800,2013-08-28,1000,25.722812801803922,-80.27678890253769
1111 MEMORIAL DR,206,13006419,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-08-29,2013-08-29,0930,2013-08-29,1100,25.722570062462804,-80.27724415545623
1241 DICKINSON DR,,13006560,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-09-04,2013-09-04,1815,2013-09-04,1820,25.71570302473251,-80.28107411276564
1330 MILLER DR,210A,13006576,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-09-05,2013-09-04,1230,2013-09-04,2330,25.71944576042984,-80.27900699656615
1300 MEMORIAL DR,,13006743,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-09-11,2013-09-09,2020,2013-09-10,0030,25.721196266912003,-80.27868281840205
1306 STANFORD DR,,13006764,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-09-11,2013-09-11,1652,2013-09-11,1759,25.71953291120636,-80.27739396602581
1306 STANFORD DR,123,13006818,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-09-13,2013-09-06,0800,2013-09-09,0845,25.719616845693867,-80.27722889152666
1241 DICKINSON DR,,13006901,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-09-17,2013-09-16,1730,2013-09-16,1800,25.71570302473251,-80.28107411276564
1241 DICKINSON DR,,13006944,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-09-18,2013-09-18,1510,2013-09-18,1545,25.71570302473251,-80.28107411276564
6200 SAN AMARO DR,,13007003,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-09-20,2013-09-17,1545,2013-09-17,1555,25.711380512388295,-80.28252505445236
5501 SAN AMARO DR,,13007332,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-10-02,2013-09-23,1800,2013-10-01,2000,25.718420368516938,-80.28100940746991
1101 STANFORD DR,300,13007333,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-10-02,2013-10-01,2100,2013-10-01,2200,25.718433537325733,-80.27439632955466
1311 MILLER DR,,13007365,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-10-03,2013-10-03,2040,2013-10-03,2045,25.720640570382407,-80.28013002747757
