address,apt,case,primary_offense,offense_code,offense,date_rept,date_occu,hour_occu,date_fnd,hour_fnd,fid,lat,lon
1101 STANFORD DR,,13003883,1,TVE,THEFT OF BICYCLE,2013-05-22,2013-05-21,2220,2013-05-21,2228,,25.7183323,-80.27499759999999
1101 STANFORD DR,,13003883,2,ZOA,TRESPASS WARNING,2013-05-22,2013-05-21,2220,2013-05-21,2228,,25.7183323,-80.27499759999999
PONCE DE LEON BLVD/S ALHAMBRA CIR,,13003898,1,VEL,VEHICLE TRAFFIC CRASH,2013-05-22,2013-05-22,1508,2013-05-22,1508,,25.7066993,-80.2732718
6000 SAN AMARO DR,,13003934,1,THK,THEFT OTHER,2013-05-23,2013-05-21,1400,2013-05-21,1400,,25.712888,-80.283523
6000 SAN AMARO DR,,13003934,2,VAC,VANDALISM TO PROPERTY,2013-05-23,2013-05-21,1400,2013-05-21,1400,,25.712888,-80.283523
5185 PONCE DE LEON BLVD,320,13004010,1,FDD,FD SICK INJURED PERSON,2013-05-27,2013-05-27,0345,2013-05-27,0345,,25.7179231,-80.2737624
5665 PONCE DE LEON BLVD,,13004039,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-05-28,2013-05-16,1449,2013-05-28,1400,,25.7127401,-80.2809083
SAN AMARO DR/ROBBIA AV,,13004099,1,VEL,VEHICLE TRAFFIC CRASH,2013-05-30,2013-05-30,1321,2013-05-30,1321,,25.7229037,-80.2809522
STANFORD DR/PONCE DE LEON BLVD,,13004130,1,VEL,VEHICLE TRAFFIC CRASH,2013-05-31,2013-05-31,0830,2013-05-31,0830,,25.72149,-80.2683838
5821 SAN AMARO DR,,13004163,1,ZOJ,BAKER MARCHMAN ACT,2013-06-01,2013-06-01,1311,2013-06-01,1315,,25.714778,-80.28324909999999
5665 PONCE DE LEON BLVD,,13004171,1,PRA,PROPERTY FOUND IMPOUNDED,2013-06-01,2013-05-31,2249,2013-05-31,2249,,25.7127401,-80.2809083
5821 SAN AMARO DR,,13004183,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-06-02,2013-06-02,1115,2013-06-02,1300,,25.714778,-80.28324909999999
1500 LEVANTE AV,BLK,13004229,1,VEL,VEHICLE TRAFFIC CRASH,2013-06-04,2013-06-04,1554,2013-06-04,1554,,25.7112271,-80.2832435
5665 PONCE DE LEON BLVD,,13004239,1,DIB,DISTURBANCE OTHER,2013-06-04,2013-06-04,2120,2013-06-04,2120,,25.7127401,-80.2809083
5250 UNIVERSITY DR,,13004266,1,PRC,PROPERTY DAMAGED,2013-06-06,2013-06-06,0200,2013-06-06,0245,,25.720281,-80.27595199999999
PONCE DE LEON BLVD/STANFORD DR,,13004293,1,VEL,VEHICLE TRAFFIC CRASH,2013-06-06,2013-06-06,2111,2013-06-06,2111,,25.7186425,-80.27544449999999
1210 STANFORD DR,,13004337,1,VAC,VANDALISM TO PROPERTY,2013-06-08,2013-06-08,0700,2013-06-08,1315,,25.7182056,-80.27484319999999
SAN AMARO DR/MILLER DR,,13004377,1,VEL,VEHICLE TRAFFIC CRASH,2013-06-10,2013-06-10,1036,2013-06-10,1036,,25.7204519,-80.2789112
1241 DICKINSON DR,,13004392,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-06-10,2013-06-07,1530,2013-06-07,1800,,25.7151881,-80.2802987
5501 SAN AMARO DR,,13004437,1,THK,THEFT OTHER,2013-06-13,2013-06-09,1700,2013-06-11,1300,,25.7187893,-80.2803368
S ALHAMBRA CIR/PONCE DE LEON BLVD,,13004460,1,VEL,VEHICLE TRAFFIC CRASH,2013-06-13,2013-06-13,1759,2013-06-13,1759,,25.72149,-80.2683838
RED RD/SW 60TH ST,,13004541,1,VEL,VEHICLE TRAFFIC CRASH,2013-06-16,2013-06-16,2134,2013-06-16,2134,,25.7146656,-80.3021119
5665 PONCE DE LEON BLVD,,13004590,1,PRA,PROPERTY FOUND IMPOUNDED,2013-06-18,2013-06-18,1310,2013-06-18,1310,,25.7127401,-80.2809083
1500 BRESCIA AV,BLK,13004702,1,VEA,VEHICLE DRIVING BOATING UNDER THE INFLUENCE,2013-06-22,2013-06-22,1925,2013-06-22,1925,,25.711436,-80.285039
1290 CAMPO SANO AV,,13004722,1,PRB,PROPERTY LOST,2013-06-23,2013-06-23,1820,2013-06-23,1925,,25.7245327,-80.2752466
5100 BRUNSON DR,LC150 A,13004828,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-06-27,2013-06-20,1533,2013-06-22,1133,,25.7224132,-80.27591269999999
5821 SAN AMARO DR,,13004850,1,TVF,THEFT OF OTHER VEHICLE,2013-06-28,2013-06-19,1700,2013-06-20,0830,,25.714778,-80.28324909999999
1239 DICKINSON DR,,13004852,1,BUB,BURGLARY NON RESIDENTIAL,2013-06-28,2013-06-21,0813,2013-06-28,0800,,25.715591,-80.2816
MILLER DR/SAN AMARO DR,,13004868,1,VEL,VEHICLE TRAFFIC CRASH,2013-06-28,2013-06-28,1416,2013-06-28,1416,,25.7229037,-80.2809522
5501 SAN AMARO DR,,13004911,1,VEL,VEHICLE TRAFFIC CRASH,2013-06-30,2013-06-30,1505,2013-06-30,1505,,25.7187893,-80.2803368
1241 DICKINSON DR,,13005010,1,VEA,VEHICLE DRIVING BOATING UNDER THE INFLUENCE,2013-07-04,2013-07-04,2339,2013-07-04,2340,,25.7151881,-80.2802987
1215 DICKINSON DR,,13005058,1,VEL,VEHICLE TRAFFIC CRASH,2013-07-08,2013-07-08,0914,2013-07-08,0914,,25.7169792,-80.27873340000001
1200 STANFORD DR,,13005172,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-07-12,2013-07-03,0800,2013-07-10,0800,,25.7181127,-80.27525659999999
5665 PONCE DE LEON BLVD,,13005173,1,VEB,VEHICLE HIT RUN,2013-07-12,2013-07-12,1000,2013-07-12,1000,,25.7127401,-80.2809083
STANFORD DR/PONCE DE LEON BLVD,,13005194,1,VEL,VEHICLE TRAFFIC CRASH,2013-07-13,2013-07-13,0319,2013-07-13,0319,,25.72149,-80.2683838
1300 CAMPO SANO AV,,13005204,1,XOP,ORDINANCE VIOLATION,2013-07-11,2013-07-11,0730,2013-07-11,0733,,25.7241863,-80.2785796
1241 DICKINSON DR,,13005327,2,FRD,FRAUD BY CREDIT CARD ATM,2013-07-18,2013-07-16,0600,2013-07-16,1700,,25.7151881,-80.2802987
1241 DICKINSON DR,,13005327,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-07-18,2013-07-16,0600,2013-07-16,1700,,25.7151881,-80.2802987
5500 SAN AMARO DR,,13005339,1,THB,THEFT OF AUTO PART ACCESSORY,2013-07-19,2013-07-19,0800,2013-07-19,1000,,25.7202428,-80.2810222
LEVANTE AV/STANFORD DR,,13005356,1,VEL,VEHICLE TRAFFIC CRASH,2013-07-19,2013-07-19,2102,2013-07-19,2102,,25.7186425,-80.27544449999999
5500 SAN AMARO DR,BLK,13005368,2,FRL,FRAUD OTHER JURISDICTION,2013-07-20,2013-07-20,1145,2013-07-20,1215,,25.7202428,-80.2810222
5500 SAN AMARO DR,BLK,13005368,1,THC,THEFT FROM MOTOR VEHICLE,2013-07-20,2013-07-20,1145,2013-07-20,1215,,25.7202428,-80.2810222
5185 PONCE DE LEON BLVD,,13005388,1,VAB,VANDALISM TO VEHICLE,2013-07-21,2013-07-21,1850,2013-07-21,1850,,25.7179231,-80.2737624
5665 PONCE DE LEON BLVD,,13005456,1,PRA,PROPERTY FOUND IMPOUNDED,2013-07-24,2013-07-24,1153,2013-07-24,1153,,25.7127401,-80.2809083
1101 STANFORD DR,M233,13005498,1,BUA,BURGLARY RESIDENTIAL,2013-07-25,2013-06-20,0800,2013-06-20,1730,,25.7183323,-80.27499759999999
1101 STANFORD DR,M233,13005498,2,THM,THEFT FROM BURGLARY,2013-07-25,2013-06-20,0800,2013-06-20,1730,,25.7183323,-80.27499759999999
5665 PONCE DE LEON BLVD,,13005547,1,SCE,SIMPLE HARASSMENT,2013-07-27,2013-07-27,0955,2013-07-27,0956,,25.7127401,-80.2809083
5100 BRUNSON DR,305,13005550,1,FDD,FD SICK INJURED PERSON,2013-07-27,2013-07-27,1137,2013-07-27,1137,,25.7224132,-80.27591269999999
1211 DICKINSON DR,,13005623,1,VAB,VANDALISM TO VEHICLE,2013-07-30,2013-07-30,0830,2013-07-30,1330,,25.716037,-80.27868200000002
1231 DICKINSON DR,,13008211,1,ANB,ANIMAL BITE ATTACK,2013-11-02,2013-11-02,1005,2013-11-02,1010,,25.7169005,-80.280238
1231 DICKINSON DR,,13008211,2,ANC,ANIMAL COMPLAINT,2013-11-02,2013-11-02,1005,2013-11-02,1010,,25.7169005,-80.280238
5800 SAN AMARO DR,BLK,13007587,2,DCA,DISORDERLY CONDUCT FIGHTING,2013-10-12,2013-10-12,0050,2013-10-12,0051,,25.7150399,-80.283608
1231 DICKINSON DR,PT111,13007243,2,DRF,DRUG POSSESSION OF PARAPHERNALIA EQUIPMENT,2013-09-29,2013-09-29,0115,2013-09-29,0125,,25.7169005,-80.280238
5185 PONCE DE LEON BLVD,502,13008351,2,DRF,DRUG POSSESSION OF PARAPHERNALIA EQUIPMENT,2013-11-06,2013-11-06,2337,2013-11-06,2337,,25.7179231,-80.2737624
1300 CAMPO SANO AV,BLK,13007047,2,FAL,FAMILY MISSING PERSON RECOVERY,2013-09-21,2013-09-21,2017,2013-09-21,2019,,25.7241863,-80.2785796
5501 SAN AMARO DR,,13007293,2,FAL,FAMILY MISSING PERSON RECOVERY,2013-10-01,2013-10-01,0012,2013-10-01,0014,,25.7187893,-80.2803368
1239 DICKINSON DR,,13007156,1,FDC,FD OTHER FIRE,2013-09-25,2013-09-24,2244,2013-09-24,2244,,25.715591,-80.2816
1251 MEMORIAL DR,REAR,13005883,1,FDD,FD SICK INJURED PERSON,2013-08-10,2013-08-10,1236,2013-08-10,1237,,25.7227309,-80.2787218
1231 DICKINSON DR,,13006145,1,FDD,FD SICK INJURED PERSON,2013-08-21,2013-08-21,0715,2013-08-21,0715,,25.7169005,-80.280238
1231 DICKINSON DR,,13006206,2,FDD,FD SICK INJURED PERSON,2013-08-22,2013-08-22,2300,2013-08-22,2328,,25.7169005,-80.280238
1231 DICKINSON DR,PT 514,13006207,2,FDD,FD SICK INJURED PERSON,2013-08-22,2013-08-22,2100,2013-08-22,2300,,25.7169005,-80.280238
1239 DICKINSON DR,,13006601,2,FDD,FD SICK INJURED PERSON,2013-09-06,2013-09-05,2350,2013-09-05,2355,,25.715591,-80.2816
1101 STANFORD DR,226,13006649,1,FDD,FD SICK INJURED PERSON,2013-09-07,2013-09-07,1800,2013-09-07,1805,,25.7183323,-80.27499759999999
5185 PONCE DE LEON BLVD,260,13006852,1,FDD,FD SICK INJURED PERSON,2013-09-15,2013-09-15,0020,2013-09-15,0030,,25.7179231,-80.2737624
1231 DICKINSON DR,,13007055,2,FDD,FD SICK INJURED PERSON,2013-09-22,2013-09-22,0049,2013-09-22,0100,,25.7169005,-80.280238
6100 SAN AMARO DR,,13007223,2,FDD,FD SICK INJURED PERSON,2013-09-28,2013-09-28,0050,2013-09-28,0100,,25.712174,-80.28349399999999
1231 DICKINSON DR,418PT,13007225,2,FDD,FD SICK INJURED PERSON,2013-09-28,2013-09-28,0300,2013-09-28,0305,,25.7169005,-80.280238
1239 DICKINSON DR,WT1004,13007226,2,FDD,FD SICK INJURED PERSON,2013-09-28,2013-09-28,0405,2013-09-28,0440,,25.715591,-80.2816
1200 DICKINSON DR,BLK,13007227,1,FDD,FD SICK INJURED PERSON,2013-09-28,2013-09-28,0440,2013-09-28,0441,,25.7175523,-80.27766249999999
1211 DICKINSON DR,413,13007373,2,FDD,FD SICK INJURED PERSON,2013-10-04,2013-10-04,0330,2013-10-04,0400,,25.716037,-80.27868200000002
1241 DICKINSON DR,,13007954,1,FDD,FD SICK INJURED PERSON,2013-10-23,2013-10-23,2050,2013-10-23,2050,,25.7151881,-80.2802987
1239 DICKINSON DR,WT616,13008391,2,FDD,FD SICK INJURED PERSON,2013-11-07,2013-11-07,2245,2013-11-07,2250,,25.715591,-80.2816
5100 BRUNSON DR,,13008414,1,FDD,FD SICK INJURED PERSON,2013-11-08,2013-11-08,1540,2013-11-08,1542,,25.7224132,-80.27591269999999
5185 PONCE DE LEON BLVD,,13008434,2,FDD,FD SICK INJURED PERSON,2013-11-09,2013-11-09,0120,2013-11-09,0126,,25.7179231,-80.2737624
6100 SAN AMARO DR,BLK,13008633,1,FDD,FD SICK INJURED PERSON,2013-11-17,2013-11-17,0200,2013-11-17,0200,,25.712174,-80.28349399999999
1231 DICKINSON DR,M319,13009005,1,FDD,FD SICK INJURED PERSON,2013-12-02,2013-12-02,0355,2013-12-02,0355,,25.7169005,-80.280238
1231 DICKINSON DR,,13009123,1,FDD,FD SICK INJURED PERSON,2013-12-06,2013-12-06,0305,2013-12-06,0310,,25.7169005,-80.280238
5500 SAN AMARO DR,BLK,13009337,2,FDD,FD SICK INJURED PERSON,2013-12-14,2013-12-14,0200,2013-12-14,0210,,25.7202428,-80.2810222
1200 MEMORIAL DR,,13009438,2,FRD,FRAUD BY CREDIT CARD ATM,2013-12-17,2013-12-12,0400,2013-12-12,0700,,25.721586,-80.2790782
1239 DICKINSON DR,RT518,13008629,2,FRG,FRAUD POSSESSION OF COUNTERFEIT,2013-11-16,2013-11-16,1620,2013-11-16,1625,,25.715591,-80.2816
5665 PONCE DE LEON BLVD,,13005919,1,FRL,FRAUD OTHER JURISDICTION,2013-08-12,2013-08-09,0349,2013-08-09,0800,,25.7127401,-80.2809083
5185 PONCE DE LEON BLVD,,13006456,1,FRL,FRAUD OTHER JURISDICTION,2013-08-30,2013-08-30,0001,2013-08-30,1916,,25.7179231,-80.2737624
5100 BRUNSON DR,,13008612,2,FRL,FRAUD OTHER JURISDICTION,2013-11-15,2013-11-15,1600,2013-11-15,1630,,25.7224132,-80.27591269999999
1231 DICKINSON DR,MT617,13006259,2,PRA,PROPERTY FOUND IMPOUNDED,2013-08-24,2013-08-24,2040,2013-08-24,2045,,25.7169005,-80.280238
1101 STANFORD DR,724,13006275,2,PRA,PROPERTY FOUND IMPOUNDED,2013-08-25,2013-08-25,2115,2013-08-25,2135,,25.7183323,-80.27499759999999
1231 DICKINSON DR,MT 610,13006315,2,PRA,PROPERTY FOUND IMPOUNDED,2013-08-27,2013-08-27,0043,2013-08-27,0059,,25.7169005,-80.280238
1239 DICKINSON DR,RT506,13006395,2,PRA,PROPERTY FOUND IMPOUNDED,2013-08-28,2013-08-28,2230,2013-08-28,2240,,25.715591,-80.2816
1231 DICKINSON DR,MT810,13006566,2,PRA,PROPERTY FOUND IMPOUNDED,2013-09-04,2013-09-04,2230,2013-09-04,2245,,25.7169005,-80.280238
1239 DICKINSON DR,WT1009,13006602,2,PRA,PROPERTY FOUND IMPOUNDED,2013-09-06,2013-09-06,0015,2013-09-06,0025,,25.715591,-80.2816
1239 DICKINSON DR,WT206,13006767,2,PRA,PROPERTY FOUND IMPOUNDED,2013-09-11,2013-09-11,2220,2013-09-11,2225,,25.715591,-80.2816
5665 PONCE DE LEON BLVD,,13006772,2,PRA,PROPERTY FOUND IMPOUNDED,2013-09-12,2013-09-12,1045,2013-09-12,1046,,25.7127401,-80.2809083
1231 STANFORD DR,,13006810,2,PRA,PROPERTY FOUND IMPOUNDED,2013-09-13,2013-09-13,1055,2013-09-13,1104,,25.7183976,-80.27502109999999
1239 DICKINSON DR,,13006837,2,PRA,PROPERTY FOUND IMPOUNDED,2013-09-14,2013-09-14,0000,2013-09-14,0020,,25.715591,-80.2816
5665 PONCE DE LEON BLVD,,13006893,1,PRA,PROPERTY FOUND IMPOUNDED,2013-09-16,2013-09-16,1700,2013-09-16,2000,,25.7127401,-80.2809083
1231 DICKINSON DR,PT 321,13006954,2,PRA,PROPERTY FOUND IMPOUNDED,2013-09-18,2013-09-18,2145,2013-09-18,2159,,25.7169005,-80.280238
1231 DICKINSON DR,,13006956,2,PRA,PROPERTY FOUND IMPOUNDED,2013-09-19,2013-09-18,2345,2013-09-18,2359,,25.7169005,-80.280238
1101 STANFORD DR,,13006992,2,PRA,PROPERTY FOUND IMPOUNDED,2013-09-20,2013-09-20,0130,2013-09-20,0146,,25.7183323,-80.27499759999999
1251 MEMORIAL DR,,13007074,1,PRA,PROPERTY FOUND IMPOUNDED,2013-09-23,2013-09-23,0930,2013-09-23,0930,,25.7227309,-80.2787218
1231 DICKINSON DR,PT111,13007243,2,PRA,PROPERTY FOUND IMPOUNDED,2013-09-29,2013-09-29,0115,2013-09-29,0125,,25.7169005,-80.280238
5185 PONCE DE LEON BLVD,PRC 412,13007467,2,PRA,PROPERTY FOUND IMPOUNDED,2013-10-08,2013-10-07,2206,2013-10-07,2206,,25.7179231,-80.2737624
1216 DICKINSON DR,,13007585,2,PRA,PROPERTY FOUND IMPOUNDED,2013-10-12,2013-10-11,2253,2013-10-11,2253,,25.7172472,-80.2782726
1231 DICKINSON DR,MT613,13007830,2,PRA,PROPERTY FOUND IMPOUNDED,2013-10-19,2013-10-19,2300,2013-10-19,2305,,25.7169005,-80.280238
1239 DICKINSON DR,WT403,13008003,2,PRA,PROPERTY FOUND IMPOUNDED,2013-10-26,2013-10-25,2300,2013-10-25,2305,,25.715591,-80.2816
1211 DICKINSON DR,,13008017,1,PRA,PROPERTY FOUND IMPOUNDED,2013-10-26,2013-10-26,1125,2013-10-26,1130,,25.716037,-80.27868200000002
1101 STANFORD DR,504,13008078,2,PRA,PROPERTY FOUND IMPOUNDED,2013-10-28,2013-10-28,1631,2013-10-28,1631,,25.7183323,-80.27499759999999
1211 DICKINSON DR,372,13008247,1,PRA,PROPERTY FOUND IMPOUNDED,2013-11-03,2013-11-03,1514,2013-11-03,1514,,25.716037,-80.27868200000002
5150 BRUNSON DR,187,13008313,1,PRA,PROPERTY FOUND IMPOUNDED,2013-11-06,2013-11-06,0100,2013-11-06,0101,,25.7227318,-80.2754805
5185 PONCE DE LEON BLVD,502,13008351,2,PRA,PROPERTY FOUND IMPOUNDED,2013-11-06,2013-11-06,2337,2013-11-06,2337,,25.7179231,-80.2737624
1239 DICKINSON DR,RT 605,13008386,1,PRA,PROPERTY FOUND IMPOUNDED,2013-11-07,2013-11-07,2020,2013-11-07,2030,,25.715591,-80.2816
5185 PONCE DE LEON BLVD,756,13008421,2,PRA,PROPERTY FOUND IMPOUNDED,2013-11-08,2013-11-08,1735,2013-11-08,1738,,25.7179231,-80.2737624
5185 PONCE DE LEON BLVD,207,13008455,1,PRA,PROPERTY FOUND IMPOUNDED,2013-11-10,2013-11-10,1401,2013-11-10,1401,,25.7179231,-80.2737624
1239 STANFORD DR,905,13008504,2,PRA,PROPERTY FOUND IMPOUNDED,2013-11-12,2013-11-12,2217,2013-11-12,2217,,25.7184601,-80.2751062
5185 PONCE DE LEON BLVD,,13008532,2,PRA,PROPERTY FOUND IMPOUNDED,2013-11-14,2013-11-14,0010,2013-11-14,0015,,25.7179231,-80.2737624
1231 DICKINSON DR,MT718,13008568,2,PRA,PROPERTY FOUND IMPOUNDED,2013-11-15,2013-11-15,0100,2013-11-15,0200,,25.7169005,-80.280238
5185 PONCE DE LEON BLVD,216,13008611,1,PRA,PROPERTY FOUND IMPOUNDED,2013-11-15,2013-11-15,2045,2013-11-15,2055,,25.7179231,-80.2737624
1239 DICKINSON DR,RT518,13008629,2,PRA,PROPERTY FOUND IMPOUNDED,2013-11-16,2013-11-16,1620,2013-11-16,1625,,25.715591,-80.2816
1211 DICKINSON DR,433,13008657,2,PRA,PROPERTY FOUND IMPOUNDED,2013-11-17,2013-11-17,2030,2013-11-17,2030,,25.716037,-80.27868200000002
5801 SAN AMARO DR,,13008660,2,PRA,PROPERTY FOUND IMPOUNDED,2013-11-18,2013-11-18,0751,2013-11-18,0805,,25.7167012,-80.2830467
1231 DICKINSON DR,MT1205,13008717,2,PRA,PROPERTY FOUND IMPOUNDED,2013-11-19,2013-11-19,2241,2013-11-19,2246,,25.7169005,-80.280238
1231 DICKINSON DR,,13008753,1,PRA,PROPERTY FOUND IMPOUNDED,2013-11-20,2013-11-20,2044,2013-11-20,2045,,25.7169005,-80.280238
1231 DICKINSON DR,PT319,13008786,2,PRA,PROPERTY FOUND IMPOUNDED,2013-11-22,2013-11-22,0200,2013-11-22,0205,,25.7169005,-80.280238
1300 STANFORD DR,,13008840,2,PRA,PROPERTY FOUND IMPOUNDED,2013-11-23,2013-11-23,1500,2013-11-23,1507,,25.7190316,-80.2762626
1101 STANFORD DR,648,13008916,1,PRA,PROPERTY FOUND IMPOUNDED,2013-11-27,2013-11-26,2315,2013-11-26,2340,,25.7183323,-80.27499759999999
1239 DICKINSON DR,R712,13009029,2,PRA,PROPERTY FOUND IMPOUNDED,2013-12-03,2013-12-03,0045,2013-12-03,0130,,25.715591,-80.2816
1500 ALBENGA AV,,13009220,2,PRA,PROPERTY FOUND IMPOUNDED,2013-12-10,2013-12-10,0035,2013-12-10,0035,,25.7139677,-80.2833294
1200 MEMORIAL DR,,13009438,2,PRA,PROPERTY FOUND IMPOUNDED,2013-12-17,2013-12-12,0400,2013-12-12,0700,,25.721586,-80.2790782
1241 DICKINSON DR,,13009535,1,PRA,PROPERTY FOUND IMPOUNDED,2013-12-20,2013-12-20,0900,2013-12-20,1747,,25.7151881,-80.2802987
1239 DICKINSON DR,WT 1006,13009578,1,PRA,PROPERTY FOUND IMPOUNDED,2013-12-23,2013-12-23,0954,2013-12-23,0954,,25.715591,-80.2816
1239 DICKINSON DR,,13006350,1,PRB,PROPERTY LOST,2013-08-27,2013-08-27,1730,2013-08-27,1800,,25.715591,-80.2816
1300 STANFORD DR,,13006368,1,PRB,PROPERTY LOST,2013-08-28,2013-08-27,1400,2013-08-27,1415,,25.7190316,-80.2762626
1211 DICKINSON DR,,13006480,1,PRB,PROPERTY LOST,2013-09-01,2013-08-31,2100,2013-08-31,2200,,25.716037,-80.27868200000002
1239 DICKINSON DR,,13006535,1,PRB,PROPERTY LOST,2013-09-03,2013-09-03,0130,2013-09-03,2000,,25.715591,-80.2816
5665 PONCE DE LEON BLVD,,13006597,1,PRB,PROPERTY LOST,2013-09-05,2013-09-04,1940,2013-09-04,2200,,25.7127401,-80.2809083
1500 ALBENGA AV,,13007014,1,PRB,PROPERTY LOST,2013-09-20,2013-09-13,0930,2013-09-13,0935,,25.7139677,-80.2833294
5150 BRUNSON DR,,13007342,1,PRB,PROPERTY LOST,2013-10-02,2013-10-01,1400,2013-10-01,1500,,25.7227318,-80.2754805
5665 PONCE DE LEON BLVD,,13007514,1,PRB,PROPERTY LOST,2013-10-09,2013-10-05,1900,2013-10-09,1630,,25.7127401,-80.2809083
1101 STANFORD DR,243,13007778,1,PRB,PROPERTY LOST,2013-10-17,2013-10-16,1315,2013-10-16,1630,,25.7183323,-80.27499759999999
5100 BRUNSON DR,1051,13007941,1,PRB,PROPERTY LOST,2013-10-23,2013-10-23,1425,2013-10-23,1440,,25.7224132,-80.27591269999999
1215 DICKINSON DR,,13008239,1,PRB,PROPERTY LOST,2013-11-03,2013-11-02,2100,2013-11-02,2200,,25.7169792,-80.27873340000001
5400 PONCE DE LEON BLVD,BLK,13008250,1,PRB,PROPERTY LOST,2013-11-03,2013-11-03,0200,2013-11-03,1700,,25.7137747,-80.27868440000002
5250 UNIVERSITY DR,,13008274,1,PRB,PROPERTY LOST,2013-11-04,2013-11-04,1430,2013-11-04,1730,,25.720281,-80.27595199999999
5100 BRUNSON DR,,13008303,1,PRB,PROPERTY LOST,2013-11-05,2013-11-04,0900,2013-11-04,1200,,25.7224132,-80.27591269999999
1239 DICKINSON DR,,13008424,1,PRB,PROPERTY LOST,2013-11-08,2013-11-08,1200,2013-11-08,1300,,25.715591,-80.2816
1239 DICKINSON DR,,13008436,1,PRB,PROPERTY LOST,2013-11-09,2013-11-09,0615,2013-11-09,0715,,25.715591,-80.2816
5665 PONCE DE LEON BLVD,,13008522,1,PRB,PROPERTY LOST,2013-11-13,2013-11-13,0900,2013-11-13,1100,,25.7127401,-80.2809083
1100 STANFORD DR,,13008775,1,PRB,PROPERTY LOST,2013-11-21,2013-11-21,1500,2013-11-21,1530,,25.7176103,-80.2745494
1241 DICKINSON DR,,13009018,1,PRB,PROPERTY LOST,2013-12-02,2013-11-27,1300,2013-11-27,1900,,25.7151881,-80.2802987
1251 MEMORIAL DR,,13009265,1,PRB,PROPERTY LOST,2013-12-11,2013-12-11,1800,2013-12-11,1900,,25.7227309,-80.2787218
1239 DICKINSON DR,,13009352,1,PRB,PROPERTY LOST,2013-12-14,2013-12-13,1700,2013-12-13,1730,,25.715591,-80.2816
1228 DICKINSON DR,,13005752,1,PRC,PROPERTY DAMAGED,2013-08-06,2013-08-06,0519,2013-08-06,0521,,25.7163214,-80.2794012
1241 DICKINSON DR,,13006031,1,PRC,PROPERTY DAMAGED,2013-08-16,2013-08-16,1153,2013-08-16,1153,,25.7151881,-80.2802987
1231 DICKINSON DR,MT512,13007398,2,PRC,PROPERTY DAMAGED,2013-10-05,2013-10-05,0500,2013-10-05,0505,,25.7169005,-80.280238
1500 SCODELLA AV,,13008412,1,PRC,PROPERTY DAMAGED,2013-11-08,2013-11-08,1510,2013-11-08,1510,,25.7125384,-80.28328040000001
1225 DICKINSON DR,126,13008956,1,PRC,PROPERTY DAMAGED,2013-11-28,2013-11-28,0001,2013-11-28,1601,,25.7164284,-80.2799479
1231 DICKINSON DR,,13009057,1,PRC,PROPERTY DAMAGED,2013-12-03,2013-12-03,2035,2013-12-03,2036,,25.7169005,-80.280238
5800 SAN AMARO DR,BLK,13007587,1,SCA,SIMPLE BATTERY,2013-10-12,2013-10-12,0050,2013-10-12,0051,,25.7150399,-80.283608
1241 DICKINSON DR,,13008130,1,SCA,SIMPLE BATTERY,2013-10-30,2013-10-30,1830,2013-10-30,1841,,25.7151881,-80.2802987
5600 MERRICK DR,,13007311,1,SCB,SIMPLE ASSAULT THREATS,2013-10-01,2013-10-01,1347,2013-10-01,1347,,25.7183404,-80.27676699999999
5665 PONCE DE LEON BLVD,,13007405,1,SCB,SIMPLE ASSAULT THREATS,2013-10-05,2013-10-04,2200,2013-10-05,0600,,25.7127401,-80.2809083
5821 SAN AMARO DR,,13008743,1,SCD,SIMPLE STALKING,2013-11-20,2013-10-24,1932,2013-11-20,1237,,25.714778,-80.28324909999999
5665 PONCE DE LEON BLVD,,13006883,1,SCE,SIMPLE HARASSMENT,2013-09-16,2013-08-22,0000,2013-09-16,1534,,25.7127401,-80.2809083
5665 PONCE DE LEON BLVD,,13007268,1,SCE,SIMPLE HARASSMENT,2013-09-30,2013-09-29,1845,2013-09-29,1845,,25.7127401,-80.2809083
5821 SAN AMARO DR,,13008743,2,SCE,SIMPLE HARASSMENT,2013-11-20,2013-10-24,1932,2013-11-20,1237,,25.714778,-80.28324909999999
5501 SAN AMARO DR,,13009098,1,SCE,SIMPLE HARASSMENT,2013-12-05,2013-12-04,1019,2013-12-04,1020,,25.7187893,-80.2803368
1211 DICKINSON DR,,13006871,1,STC,STOLEN PROPERTY RECOVERY,2013-09-16,2013-09-16,1010,2013-09-16,1010,,25.716037,-80.27868200000002
5185 PONCE DE LEON BLVD,G200,13009652,1,VAB,VANDALISM TO VEHICLE,2013-12-27,2013-12-27,1141,2013-12-27,1300,,25.7179231,-80.2737624
1231 DICKINSON DR,513 PT,13008174,1,VAC,VANDALISM TO PROPERTY,2013-11-01,2013-11-01,0200,2013-11-01,0220,,25.7169005,-80.280238
