Address1,Apt,Case,Pri_Offens,Off_Code,Offense,tract,date_rept,date_occ,date_fnd,FID,X,Y
1231 DICKINSON DR,,11006757,1,SCA,SIMPLE BATTERY,07U,,[$-409]22:25 a09/p09,09/ 4/2011,789,892957.147,503136.26799999998
5185 PONCE DE LEON BLVD,,11006758,1,ZOM,INTOXICATED PERSON,07U,,[$-409]00:37 a09/p09,09/ 5/2011,606,895189.85800000001,504323.94
1231 DICKINSON DR,,11006759,1,ZOM,INTOXICATED PERSON,07U,,[$-409]02:47 a09/p09,09/ 5/2011,865,893063.45700000005,503573.89799999999
1241 DICKINSON DR,,11006760,2,FDD,FD SICK/INJURED PERSON,07U,,[$-409]02:55 a09/p09,09/ 5/2011,#N/A,#N/A,#N/A
1241 DICKINSON DR,,11006760,1,ZOM,INTOXICATED PERSON,07U,,[$-409]02:55 a09/p09,09/ 5/2011,#N/A,#N/A,#N/A
1239 DICKINSON DR,,11006761,1,ALA,ALCOHOL JUVENILE VIOLATION,07U,,[$-409]02:47 a09/p09,09/ 5/2011,865,893063.45700000005,503573.89799999999
1239 DICKINSON DR,,11006761,2,ZOM,INTOXICATED PERSON,07U,,[$-409]02:47 a09/p09,09/ 5/2011,865,893063.45700000005,503573.89799999999
1239 DICKINSON DR,WT410,11006773,1,FDD,FD SICK/INJURED PERSON,07U,,[$-409]17:35 a09/p09,09/ 5/2011,74,892974.25199999998,503706.15500000003
5185 PONCE DE LEON BLVD,BLK,11006780,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,,[$-409]23:30 a09/p09,09/ 5/2011,71,893300.82700000005,503382.65600000002
1239 DICKINSON DR,,11006782,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,,[$-409]00:33 a09/p09,09/ 6/2011,74,892974.25199999998,503706.15500000003
5600 GEORGE E MERRICK ST,,11006787,1,VEL,VEHICLE TRAFFIC CRASH,07U,,[$-409]00:00 a09/p09,09/ 6/2011,369,894215.56299999997,504104.50900000002
1231 DICKINSON DR,MT220,11006794,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,,[$-409]10:15 a09/p09,09/ 6/2011,70,893261.76699999999,503552.82699999999
5821 SAN AMARO DR,,11006812,1,TVE,THEFT OF BICYCLE,07U,,[$-409]13:00 a09/p09,09/ 6/2011,557,892243.63800000004,502658.37699999998
1211 DICKINSON DR,231,11006822,1,PRB,PROPERTY LOST,07U,,[$-409]12:30 a09/p09,09/ 6/2011,#N/A,#N/A,#N/A
1231 DICKINSON DR,PT 616,11006827,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,,[$-409]23:10 a09/p09,09/ 6/2011,#N/A,#N/A,#N/A
5600 GEORGE E MERRICK ST,,11006840,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,[$-409]10:10 a09/p09,09/ 7/2011,55,894213.16599999997,503867.28399999999
1200 DICKINSON DR,BLK,11006841,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,,[$-409]00:00 a09/p09,09/ 7/2011,#N/A,#N/A,#N/A
5665 PONCE DE LEON BLVD,,11006842,1,FRL,FRAUD OTHER JURISDICTION,07U,,[$-409]10:00 a09/p09,09/ 2/2011,#N/A,#N/A,#N/A
5665 PONCE DE LEON BLVD,,11006842,2,PRB,PROPERTY LOST,07U,,[$-409]10:00 a09/p09,09/ 2/2011,#N/A,#N/A,#N/A
5600 PAVIA ST,BLK,11006853,1,FDD,FD SICK/INJURED PERSON,07U,,[$-409]19:24 a09/p09,09/ 7/2011,#N/A,#N/A,#N/A
1241 DICKINSON DR,,11006868,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,,[$-409]08:30 a09/p09,09/ 8/2011,#N/A,#N/A,#N/A
1311 MEMORIAL DR,,11006885,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,,[$-409]00:00 a09/p09,09/ 8/2011,#N/A,#N/A,#N/A
5800 PONCE DE LEON BLVD,BLK,11006887,1,ZOA,TRESPASS WARNING,07U,,[$-409]18:52 a09/p09,09/ 8/2011,912,892283.61699999997,501030.58799999999
1239 DICKINSON DR,,11006895,1,ZOM,INTOXICATED PERSON,07U,,[$-409]01:00 a09/p09,09/ 9/2011,76,892865.95600000001,503580.26199999999
1228 DICKINSON DR,,11006897,2,FDD,FD SICK/INJURED PERSON,07U,,[$-409]21:00 a09/p09,09/ 9/2011,66,893596.68799999997,503449.32699999999
1228 DICKINSON DR,,11006897,1,ZOM,INTOXICATED PERSON,07U,,[$-409]21:00 a09/p09,09/ 9/2011,66,893596.68799999997,503449.32699999999
5185 PONCE DE LEON BLVD,604,11006898,1,FDD,FD SICK/INJURED PERSON,07U,,[$-409]03:20 a09/p09,09/ 9/2011,#N/A,#N/A,#N/A
1306 STANFORD DR,,11006904,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,[$-409]16:30 a08/p08,08/26/2011,305,893816.49600000004,504229.30499999999
1301 MEMORIAL DR,,11006908,1,TVE,THEFT OF BICYCLE,07U,,[$-409]08:30 a09/p09,09/ 9/2011,7,893366.68200000003,505369.12400000001
1301 MEMORIAL DR,,11006908,2,XOT,TRESPASSING,07U,,[$-409]08:30 a09/p09,09/ 9/2011,7,893366.68200000003,505369.12400000001
1251 MEMORIAL DR,,11006926,1,ZZZ,VOID (RECORDS USE ONLY),07U,,[$-409]00:00 a09/p09,09/10/2011,#N/A,#N/A,#N/A
1231 DICKINSON DR,PT506,11006928,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,,[$-409]00:45 a09/p09,09/10/2011,74,892974.25199999998,503706.15500000003
1239 DICKINSON DR,,11006938,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,[$-409]01:30 a09/p09,09/10/2011,#N/A,#N/A,#N/A
1101 STANFORD DR,752,11006950,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,,[$-409]01:50 a09/p09,09/11/2011,#N/A,#N/A,#N/A
1301 STANFORD DR,,11006954,1,ZOM,INTOXICATED PERSON,07U,,[$-409]06:17 a09/p09,09/11/2011,473,894641.78399999999,504150.27899999998
1101 STANFORD DR,122,11006963,1,FDD,FD SICK/INJURED PERSON,07U,,[$-409]22:35 a09/p09,09/11/2011,131,895221.08200000005,503966.17599999998
1231 DICKINSON DR,1206,11006973,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,[$-409]02:00 a09/p09,09/12/2011,70,893261.76699999999,503552.82699999999
1300 STANFORD DR,,11006980,1,ZZZ,VOID (RECORDS USE ONLY),07U,,[$-409]00:00 a09/p09,09/12/2011,#N/A,#N/A,#N/A
5202 UNIVERSITY DR,,11006982,1,THK,THEFT OTHER,07U,,[$-409]12:50 a09/p09,09/12/2011,27,894455.40899999999,504947.43699999998
1111 MEMORIAL DR,318,11006985,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,[$-409]13:45 a09/p09,09/ 8/2011,18,894105.66599999997,505505.27299999999
1111 MEMORIAL DR,,11006989,1,VEL,VEHICLE TRAFFIC CRASH,07U,,[$-409]00:00 a09/p09,09/12/2011,#N/A,#N/A,#N/A
1231 DICKINSON DR,,11006991,1,TVE,THEFT OF BICYCLE,07U,,[$-409]14:00 a09/p09,09/12/2011,849,893145.97100000002,503306.28499999997
1231 DICKINSON DR,,11006991,2,XOT,TRESPASSING,07U,,[$-409]14:00 a09/p09,09/12/2011,849,893145.97100000002,503306.28499999997
1306 STANFORD DR,,11006992,1,ZOA,TRESPASS WARNING,07U,,[$-409]16:15 a09/p09,09/12/2011,#N/A,#N/A,#N/A
5400 PONCE DELEON BLVD,,11006996,1,THB,THEFT OF AUTO PART / ACCESSORY,07U,,[$-409]08:00 a09/p09,09/12/2011,#N/A,#N/A,#N/A
5821 SAN AMARO DR,,11007001,1,ZOA,TRESPASS WARNING,07U,,[$-409]05:26 a09/p09,09/13/2011,82,892358.66299999994,502658.90399999998
5615 PAVIA ST,,11007004,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,,[$-409]00:00 a09/p09,09/13/2011,#N/A,#N/A,#N/A
1300 STANFORD DR,BLK,11007012,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,,[$-409]00:00 a09/p09,09/13/2011,#N/A,#N/A,#N/A
1241 DICKINSON DR,,11007020,1,FDD,FD SICK/INJURED PERSON,07U,,[$-409]14:55 a09/p09,09/13/2011,81,892858.31700000004,503002.52299999999
1239 DICKINSON DR,,11007031,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,[$-409]22:00 a09/p09,09/13/2011,76,892865.95600000001,503580.26199999999
5501 SAN AMARO DR,,11007035,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,,[$-409]00:00 a09/p09,09/14/2011,#N/A,#N/A,#N/A
1000 MEMORIAL DR,,11007047,1,TVE,THEFT OF BICYCLE,07U,,[$-409]12:15 a09/p09,09/14/2011,#N/A,#N/A,#N/A
1000 MEMORIAL DR,,11007047,2,ZOA,TRESPASS WARNING,07U,,[$-409]12:15 a09/p09,09/14/2011,#N/A,#N/A,#N/A
5225 PONCE DE LEON BLVD,,11007079,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,,[$-409]00:00 a09/p09,09/15/2011,#N/A,#N/A,#N/A
5185 PONCE DE LEON BLVD,739,11007087,1,ZOD,INCIDENT REPORT,07U,,[$-409]15:05 a09/p09,09/15/2011,#N/A,#N/A,#N/A
6499 RED RD/LEVANTE AV,,11007089,1,VEL,VEHICLE TRAFFIC CRASH,07U,,[$-409]00:00 a09/p09,09/15/2011,#N/A,#N/A,#N/A
1585 ALBENGA AV,,11007104,1,DIA,DISTURBANCE DOMESTIC,07U,,[$-409]21:47 a09/p09,09/15/2011,#N/A,#N/A,#N/A
1585 ALBENGA AV,,11007104,2,PRC,PROPERTY DAMAGED,07U,,[$-409]21:47 a09/p09,09/15/2011,#N/A,#N/A,#N/A
5600 GEORGE E MERRICK ST,,11007108,1,PRB,PROPERTY LOST,07U,,[$-409]10:20 a09/p09,09/15/2011,#N/A,#N/A,#N/A
1239 DICKINSON DR,,11007109,1,VAC,VANDALISM TO PROPERTY,07U,,[$-409]03:10 a09/p09,09/16/2011,74,892974.25199999998,503706.15500000003
1241 DICKINSON DR,,11007115,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,,[$-409]00:00 a09/p09,09/16/2011,#N/A,#N/A,#N/A
1551 BRESCIA AV,,11007122,1,VEL,VEHICLE TRAFFIC CRASH,07U,,[$-409]00:00 a09/p09,09/16/2011,99,891580.03899999999,501686.75099999999
5665 PONCE DE LEON BLVD,,11007130,1,PRB,PROPERTY LOST,07U,,[$-409]08:00 a09/p09,09/16/2011,123,893056.50699999998,501950.05499999999
1560 LIGURIA AV,B302,11007131,1,TVC,THEFT OF TRUCK / SUV,07U,,[$-409]22:00 a09/p09,09/16/2011,#N/A,#N/A,#N/A
1330 MILLER DR,,11007153,1,PRB,PROPERTY LOST,07U,,[$-409]15:00 a09/p09,09/11/2011,32,893531.48600000003,504366.55300000001
1239 DICKINSON DR,P610,11007157,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,,[$-409]00:55 a09/p09,09/18/2011,#N/A,#N/A,#N/A
1239 DICKINSON DR,P610,11007157,2,DRF,DRUG POSSESSION OF PARAPHERNALIA / EQUIPMENT,07U,,[$-409]00:55 a09/p09,09/18/2011,#N/A,#N/A,#N/A
1239 DICKINSON DR,P610,11007157,2,ZOA,TRESPASS WARNING,07U,,[$-409]00:55 a09/p09,09/18/2011,#N/A,#N/A,#N/A
1531 BRESCIA AV,,11007158,1,ZZZ,VOID (RECORDS USE ONLY),07U,,[$-409]00:00 a09/p09,09/18/2011,#N/A,#N/A,#N/A
1239 DICKINSONDR,,11007159,1,TVE,THEFT OF BICYCLE,07U,,[$-409]14:00 a09/p09,09/18/2011,821,892904.57799999998,503389.14600000001
1239 DICKINSONDR,,11007159,1,XOT,TRESPASSING,07U,,[$-409]14:00 a09/p09,09/18/2011,821,892904.57799999998,503389.14600000001
6000 SAN AMARO DR,,11007160,1,BUC,BURGLARY AND THEFT FROM CURTILAGE,07U,,[$-409]02:05 a09/p09,09/18/2011,387,892064.93799999997,501988.53399999999
6000 SAN AMARO DR,,11007160,2,TVE,THEFT OF BICYCLE,07U,,[$-409]02:05 a09/p09,09/18/2011,387,892064.93799999997,501988.53399999999
6000 SAN AMARO DR,,11007161,1,BUC,BURGLARY AND THEFT FROM CURTILAGE,07U,,[$-409]02:05 a09/p09,09/18/2011,#N/A,#N/A,#N/A
6000 SAN AMARO DR,,11007161,2,TVE,THEFT OF BICYCLE,07U,,[$-409]02:05 a09/p09,09/18/2011,#N/A,#N/A,#N/A
1239 DICKINSON DR,,11007162,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,,[$-409]11:45 a09/p09,09/18/2011,818,892637.245,503687.35
1231 DICKINSON DR,,11007169,1,TVE,THEFT OF BICYCLE,07U,,[$-409]00:00 a09/p09,09/18/2011,865,893063.45700000005,503573.89799999999
1231 DICKINSON DR,,11007169,2,XOT,TRESPASSING,07U,,[$-409]00:00 a09/p09,09/18/2011,865,893063.45700000005,503573.89799999999
5185 PONCE DE LEON BLVD,,11007175,1,ZOJ,BAKER / MARCHMAN ACT,07U,,[$-409]23:58 a09/p09,09/18/2011,49,895569.78700000001,504323.94
5185 PONCE DE LEON BLVD,,11007175,1,ZOA,TRESPASS WARNING,07U,,[$-409]23:58 a09/p09,09/18/2011,49,895569.78700000001,504323.94
1241 DICKINSON DR,,11007184,1,TVE,THEFT OF BICYCLE,07U,,[$-409]09:15 a09/p09,09/19/2011,81,892858.31700000004,503002.52299999999
1241 DICKINSON DR,,11007184,2,ZOA,TRESPASS WARNING,07U,,[$-409]09:15 a09/p09,09/19/2011,81,892858.31700000004,503002.52299999999
1111 MEMORIAL DR,,11007188,1,FDD,FD SICK/INJURED PERSON,07U,,[$-409]11:07 a09/p09,09/19/2011,#N/A,#N/A,#N/A
1306 STANFORD DR,,11007191,1,PRB,PROPERTY LOST,07U,,[$-409]11:30 a09/p09,09/13/2011,885,894038.22,504381.37099999998
1211 DICKINSON DR,,11007201,1,THA,THEFT OF AUTO TAG / REGISTRATION DECAL,07U,,[$-409]14:30 a09/p09,09/19/2011,#N/A,#N/A,#N/A
1300 STANFORD DR,,11007210,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,,[$-409]00:00 a09/p09,09/19/2011,#N/A,#N/A,#N/A
1585 ALBENGA AV,212,11007211,1,SCB,SIMPLE ASSAULT / THREATS,07U,,[$-409]21:20 a09/p09,09/19/2011,107,891478.31499999994,502478.739
1585 ALBENGA AV,212,11007211,2,SCD,SIMPLE STALKING,07U,,[$-409]21:20 a09/p09,09/19/2011,107,891478.31499999994,502478.739
1570 LIGURIA AV,308,11007213,2,SCE,SIMPLE HARASSMENT,07U,,[$-409]01:00 a09/p09,09/20/2011,122,892871.05299999996,501865.95600000001
5475 PONCE DE LEON BLVD/S ALHAMBRA CIR,,11007216,1,VEL,VEHICLE TRAFFIC CRASH,07U,,[$-409]00:00 a09/p09,09/20/2011,#N/A,#N/A,#N/A
1211 DICKINSON DR,,11007226,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,,[$-409]16:00 a09/p09,09/20/2011,#N/A,#N/A,#N/A
1365 MEMORIAL DR,,11007230,1,TVE,THEFT OF BICYCLE,07U,,[$-409]14:45 a09/p09,09/20/2011,409,893398.15700000001,505199.51799999998
1306 STANFORD DR,,11007247,1,ZOA,TRESPASS WARNING,07U,,[$-409]11:11 a09/p09,09/21/2011,879,893815.44099999999,504664.29599999997
5600 GEORGE E MERRICK ST,BLK,11007251,1,FDD,FD SICK/INJURED PERSON,07U,,[$-409]12:18 a09/p09,09/21/2011,400,894384.41399999999,504095.65899999999
5280 BRUNSON DR,JB111,11007254,1,FDD,FD SICK/INJURED PERSON,07U,,[$-409]13:50 a09/p09,09/21/2011,#N/A,#N/A,#N/A
1311 MILLER DR,,11007257,1,FDD,FD SICK/INJURED PERSON,07U,,[$-409]14:05 a09/p09,09/21/2011,#N/A,#N/A,#N/A
1228 DICKINSON DR,,11007261,1,THK,THEFT OTHER,07U,,[$-409]13:45 a09/p09,09/21/2011,63,893509.95700000005,503319.49900000001
5665 PONCE DE LEON BLVD,,11007263,1,TVE,THEFT OF BICYCLE,07U,,[$-409]12:15 a09/p09,09/20/2011,#N/A,#N/A,#N/A
1300 STANFORD DR,,11007267,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,,[$-409]00:00 a09/p09,09/21/2011,#N/A,#N/A,#N/A
1100 STANFORD DR,BLK,11007270,1,ZOA,TRESPASS WARNING,07U,,[$-409]03:54 a09/p09,09/18/2011,#N/A,#N/A,#N/A
5501 SAN AMARO DR,136,11007271,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,,[$-409]20:30 a09/p09,09/21/2011,#N/A,#N/A,#N/A
1251 MEMORIAL DR,243,11007278,1,PRB,PROPERTY LOST,07U,,[$-409]16:00 a09/p09,09/21/2011,8,893652.01500000001,505562.71799999999
1306 STANFORD DR,,11007283,1,PRB,PROPERTY LOST,07U,,[$-409]13:10 a09/p09,09/22/2011,367,894066.84900000005,504290.26400000002
5099 PISANO AV/UNIVERSITY DR,,11007295,1,VEL,VEHICLE TRAFFIC CRASH,07U,,[$-409]00:00 a09/p09,09/22/2011,#N/A,#N/A,#N/A
1306 STANFORD DR,,11007296,1,TVE,THEFT OF BICYCLE,07U,,[$-409]07:40 a09/p09,09/22/2011,888,894080.06299999997,504317.14799999999
1306 STANFORD DR,,11007296,2,XOT,TRESPASSING,07U,,[$-409]07:40 a09/p09,09/22/2011,888,894080.06299999997,504317.14799999999
1244 STANFORD DR,,11007300,1,FDD,FD SICK/INJURED PERSON,07U,,[$-409]20:35 a09/p09,09/22/2011,#N/A,#N/A,#N/A
1306 STANFORD DR,,11007310,1,ZOD,INCIDENT REPORT,07U,,[$-409]13:28 a09/p09,09/19/2011,#N/A,#N/A,#N/A
5501 SAN AMARO DR,,11007315,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,[$-409]23:00 a09/p09,09/22/2011,8,893652.01500000001,505562.71799999999
1330 MILLER DR,,11007336,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,[$-409]11:30 a09/p09,09/23/2011,#N/A,#N/A,#N/A
5299 PISANO AV/CAMPO SANO AV,,11007345,1,VEL,VEHICLE TRAFFIC CRASH,07U,,[$-409]00:00 a09/p09,09/24/2011,#N/A,#N/A,#N/A
1300 STANFORD DR,BLK,11007346,1,ZOM,INTOXICATED PERSON,07U,,[$-409]18:05 a09/p09,09/24/2011,#N/A,#N/A,#N/A
1300 MEMORIAL DR,,11007363,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,[$-409]12:52 a09/p09,09/25/2011,16,893634.74199999997,505003.36800000002
1300 MEMORIAL DR,,11007363,2,ZOA,TRESPASS WARNING,07U,,[$-409]12:52 a09/p09,09/25/2011,16,893634.74199999997,505003.36800000002
1231 DICKINSON DR,M417,11007367,1,TVE,THEFT OF BICYCLE,07U,,[$-409]18:00 a09/p09,09/25/2011,72,893156.39199999999,503434.00900000002
5501 SAN AMARO DR,,11007368,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,,[$-409]00:05 a09/p09,09/26/2011,41,892819.9,504115.40600000002
1231 DICKINSON DR,,11007369,1,VEL,VEHICLE TRAFFIC CRASH,07U,,[$-409]00:00 a09/p09,09/26/2011,849,893145.97100000002,503306.28499999997
1239 DICKINSON DR,,11007375,1,TVE,THEFT OF BICYCLE,07U,,[$-409]13:20 a09/p09,09/26/2011,820,892813.34900000005,503490.46600000001
1101 STANFORD DR,MRC501,11007381,1,ZOE,SUSPICIOUS INCIDENT,07U,,[$-409]10:41 a09/p09,09/26/2011,47,895051.522,504006.97100000002
1241 DICKINSON DR,,11007382,1,TVE,THEFT OF BICYCLE,07U,,[$-409]22:30 a09/p09,09/26/2011,788,892878.81700000004,503232.52399999998
1300 MEMORIAL DR,,11007387,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,[$-409]14:00 a09/p09,09/26/2011,#N/A,#N/A,#N/A
1300 MEMORIAL DR,,11007387,2,ZOA,TRESPASS WARNING,07U,,[$-409]14:00 a09/p09,09/26/2011,#N/A,#N/A,#N/A
1239 DICKINSON DR,,11007390,1,TVE,THEFT OF BICYCLE,07U,,[$-409]21:00 a09/p09,09/26/2011,820,892813.34900000005,503490.46600000001
1241 DICKINSON DR,,11007397,1,FDD,FD SICK/INJURED PERSON,07U,,[$-409]20:25 a09/p09,09/26/2011,#N/A,#N/A,#N/A
1365 MEMORIAL DR,,11007407,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,,[$-409]00:00 a09/p09,09/27/2011,#N/A,#N/A,#N/A
5501 SAN AMARO DR,101,11007409,1,FDD,FD SICK/INJURED PERSON,07U,,[$-409]11:00 a09/p09,09/27/2011,#N/A,#N/A,#N/A
1300 MEMORIAL DR,,11007413,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,[$-409]11:00 a09/p09,09/27/2011,16,893634.74199999997,505003.36800000002
1300 MEMORIAL DR,,11007413,2,ZOA,TRESPASS WARNING,07U,,[$-409]11:00 a09/p09,09/27/2011,16,893634.74199999997,505003.36800000002
6399 RED RD/BRESCIA AV,,11007416,1,VEL,VEHICLE TRAFFIC CRASH,07U,,[$-409]00:00 a09/p09,09/27/2011,#N/A,#N/A,#N/A
1300 MEMORIAL DR,,11007417,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,,[$-409]00:00 a09/p09,09/27/2011,#N/A,#N/A,#N/A
1300 MEMORIAL DR,,11007418,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,,[$-409]00:00 a09/p09,09/27/2011,#N/A,#N/A,#N/A
1221 WALSH AV,,11007419,1,THA,THEFT OF AUTO TAG / REGISTRATION DECAL,07U,,[$-409]09:30 a09/p09,09/20/2011,208,894278.02,502988.59499999997
1231 DICKINSON DR,PT1111,11007424,1,ZOJ,BAKER / MARCHMAN ACT,07U,,[$-409]16:12 a09/p09,09/27/2011,71,893300.82700000005,503382.65600000002
5665 PONCE DE LEON BLVD,,11007429,1,SCE,SIMPLE HARASSMENT,07U,,[$-409]13:00 a09/p09,09/24/2011,123,893056.50699999998,501950.05499999999
1314 MILLER DR,,11007447,1,PRB,PROPERTY LOST,07U,,[$-409]16:00 a09/p09,09/28/2011,#N/A,#N/A,#N/A
1300 MEMORIAL DR,5 FLOOR,11007462,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,[$-409]21:05 a09/p09,09/28/2011,16,893634.74199999997,505003.36800000002
1300 MEMORIAL DR,5 FLOOR,11007462,2,ZOA,TRESPASS WARNING,07U,,[$-409]21:05 a09/p09,09/28/2011,16,893634.74199999997,505003.36800000002
1126 STANFORD DR/PONCE DE LEON BLVD,,11007466,1,VEL,VEHICLE TRAFFIC CRASH,07U,,[$-409]00:00 a09/p09,09/29/2011,#N/A,#N/A,#N/A
1238 DICKINSON DR,,11007468,1,ZZZ,VOID (RECORDS USE ONLY),07U,,[$-409]00:00 a09/p09,09/29/2011,#N/A,#N/A,#N/A
5501 SAN AMARO DR,,11007475,1,BUB,BURGLARY NON-RESIDENTIAL,07U,,[$-409]10:51 a09/p09,09/29/2011,41,892819.9,504115.40600000002
5501 SAN AMARO DR,,11007475,2,XOM,OBSTRUCTION OF JUSTICE / RESIST ARREST / ESCAPE,07U,,[$-409]10:51 a09/p09,09/29/2011,41,892819.9,504115.40600000002
5501 SAN AMARO DR,,11007475,2,THM,THEFT FROM BURGLARY,07U,,[$-409]10:51 a09/p09,09/29/2011,41,892819.9,504115.40600000002
5501 SAN AMARO DR,,11007475,2,TVE,THEFT OF BICYCLE,07U,,[$-409]10:51 a09/p09,09/29/2011,41,892819.9,504115.40600000002
5501 SAN AMARO DR,,11007475,2,ZOA,TRESPASS WARNING,07U,,[$-409]10:51 a09/p09,09/29/2011,41,892819.9,504115.40600000002
1300 MEMORIAL DR,,11007485,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,,[$-409]00:00 a09/p09,09/29/2011,#N/A,#N/A,#N/A
1244 STANFORD DR,,11007486,1,VEL,VEHICLE TRAFFIC CRASH,07U,,[$-409]00:00 a09/p09,09/29/2011,#N/A,#N/A,#N/A
1231 DICKINSON DR,419MT,11007510,1,BUA,BURGLARY RESIDENTIAL,07U,,[$-409]22:30 a09/p09,09/29/2011,70,893261.76699999999,503552.82699999999
1231 DICKINSON DR,419MT,11007510,2,THM,THEFT FROM BURGLARY,07U,,[$-409]22:30 a09/p09,09/29/2011,70,893261.76699999999,503552.82699999999
5030 BRUNSON DR,,11007511,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,[$-409]15:30 a09/p09,09/29/2011,#N/A,#N/A,#N/A
1231 DICKINSON DR,MT12,11007512,1,ZOM,INTOXICATED PERSON,07U,,[$-409]00:20 a09/p09,09/30/2011,#N/A,#N/A,#N/A
1231 DICKINSON DR,210 PT,11007514,1,FDD,FD SICK/INJURED PERSON,07U,,[$-409]03:00 a09/p09,09/29/2011,#N/A,#N/A,#N/A
1231 DICKINSON DR,,11007515,2,FDD,FD SICK/INJURED PERSON,07U,,[$-409]22:00 a09/p09,09/30/2011,#N/A,#N/A,#N/A
1231 DICKINSON DR,,11007515,1,ZOM,INTOXICATED PERSON,07U,,[$-409]22:00 a09/p09,09/30/2011,#N/A,#N/A,#N/A
1500 LIGURIA AV,BLK,11007516,1,ZOD,INCIDENT REPORT,07U,,[$-409]23:35 a09/p09,09/30/2011,#N/A,#N/A,#N/A
5030 BRUNSON DR,,11007518,1,VEL,VEHICLE TRAFFIC CRASH,07U,,[$-409]00:00 a09/p09,09/30/2011,#N/A,#N/A,#N/A
5183 PONCE DE LEON BLVD,,11007521,1,THC,THEFT FROM MOTOR VEHICLE,07U,,[$-409]14:00 a09/p09,09/30/2011,#N/A,#N/A,#N/A
1244 STANFORD DR,,11007527,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,,[$-409]00:00 a09/p09,09/30/2011,#N/A,#N/A,#N/A
5665 PONCE DE LEON BLVD,,11007529,1,FRL,FRAUD OTHER JURISDICTION,07U,,[$-409]08:00 a09/p09,09/29/2011,123,893056.50699999998,501950.05499999999
5501 SAN AMARO DR,,11007544,1,PRB,PROPERTY LOST,07U,,[$-409]13:15 a09/p09,09/30/2011,41,892819.9,504115.40600000002
1200 DICKINSON DR,,11007557,2,FDD,FD SICK/INJURED PERSON,07U,,[$-409]00:30 a10/p10,10/ 1/2011,#N/A,#N/A,#N/A
1200 DICKINSON DR,,11007557,1,ZOM,INTOXICATED PERSON,07U,,[$-409]00:30 a10/p10,10/ 1/2011,#N/A,#N/A,#N/A
1239 DICKINSON DR,,11007558,1,ZOM,INTOXICATED PERSON,07U,,[$-409]23:30 a09/p09,10/ 1/2011,#N/A,#N/A,#N/A
1231 DICKINSON DR,PT921,11007561,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,,[$-409]02:40 a10/p10,10/ 1/2011,#N/A,#N/A,#N/A
