ADDRESS,Apt,Caee,Primary Offense,Off_Code,Offense,tract,repdate,date_rept,date_occu,hour_occu,dow1,date_fnd,hour_fnd,,,,,
5183 PONCE DE LEON BLVD,,13009608,1,THC,THEFT FROM MOTOR VEHICLE,07U,,12/24/13,,12/24/13,0010,12/24/13,1737,49,895569.78700000001,504323.94,,
5183 PONCE DE LEON BLVD,,13009609,1,THC,THEFT FROM MOTOR VEHICLE,07U,,12/24/13,,12/24/13,0010,12/24/13,1737,49,895569.78700000001,504323.94,,
1525 ALBENGA AV,,13009663,1,THC,THEFT FROM MOTOR VEHICLE,07U,,12/27/13,,12/19/13,0930,12/27/13,1950,110,891783.19900000002,502422.848,,
1000 MEMORIAL DR,,13005979,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,08/14/13,,08/14/13,1030,08/14/13,1345,28,894184.72699999996,504997.91200000001,,
1101 STANFORD DR,,13006297,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,08/26/13,,08/26/13,1325,08/26/13,1415,131,895221.08200000005,503966.17599999998,,
1241 DICKINSON DR,,13006340,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,08/27/13,,08/27/13,1647,08/27/13,1647,81,892858.31700000004,503002.52299999999,,
1570 LIGURIA AV,,13006342,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,08/27/13,,08/26/13,2000,08/26/13,2100,104,891512.72,501942.45299999998,,
5030 BRUNSON DR,,13006379,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,08/28/13,,08/28/13,0800,08/28/13,1000,19,894255.06599999999,505594.31900000002,,
1111 MEMORIAL DR,206,13006419,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,08/29/13,,08/29/13,0930,08/29/13,1100,18,894105.66599999997,505505.27299999999,,
1241 DICKINSON DR,,13006560,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,09/04/13,,09/04/13,1815,09/04/13,1820,81,892858.31700000004,503002.52299999999,,
1330 MILLER DR,210A,13006576,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,09/05/13,,09/04/13,1230,09/04/13,2330,32,893531.48600000003,504366.55300000001,,
1300 MEMORIAL DR,,13006743,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,09/11/13,,09/09/13,2020,09/10/13,0030,16,893634.74199999997,505003.36800000002,,
1306 STANFORD DR,,13006764,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,09/11/13,,09/11/13,1652,09/11/13,1759,896,894062.38600000006,504401.13199999998,,
1306 STANFORD DR,123,13006818,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,09/13/13,,09/06/13,0800,09/09/13,0845,884,894116.56799999997,504431.93599999999,,
1241 DICKINSON DR,,13006901,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,09/17/13,,09/16/13,1730,09/16/13,1800,81,892858.31700000004,503002.52299999999,,
1241 DICKINSON DR,,13006944,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,09/18/13,,09/18/13,1510,09/18/13,1545,81,892858.31700000004,503002.52299999999,,
6200 SAN AMARO DR,,13007003,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,09/20/13,,09/17/13,1545,09/17/13,1555,87,892389.13100000005,501428.88400000002,,
5501 SAN AMARO DR,,13007332,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,10/02/13,,09/23/13,1800,10/01/13,2000,40,892874.24300000002,503990.27299999999,,
1101 STANFORD DR,300,13007333,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,10/02/13,,10/01/13,2100,10/01/13,2200,47,895051.522,504006.97100000002,,
1311 MILLER DR,,13007365,2,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,10/03/13,,10/03/13,2040,10/03/13,2045,10,893159.37199999997,504798.79599999997,,
5185 PONCE DE LEON BLVD,,13007440,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,10/07/13,,10/06/13,1500,10/07/13,0900,130,895341.32,504085.989,,
1241 DICKINSON DR,,13007489,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,10/08/13,,10/08/13,1600,10/08/13,1630,81,892858.31700000004,503002.52299999999,,
1306 STANFORD DR,,13007870,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,10/21/13,,10/18/13,1800,10/19/13,1000,878,893889.96,504561.56300000002,,
5100 BRUNSON DR,,13007904,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,10/22/13,,10/21/13,1230,10/21/13,1330,120,891426.14199999999,502715.17,,
1330 MILLER DR,,13008063,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,10/28/13,,10/26/13,1710,10/27/13,1000,302,893547.69200000004,504514.42099999997,,
1101 STANFORD DR,504,13008064,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,10/28/13,,10/28/13,0100,10/28/13,0900,129,895055.79700000002,504146.53700000001,,
1241 DICKINSON DR,,13008128,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,10/30/13,,10/28/13,1530,10/29/13,1800,81,892858.31700000004,503002.52299999999,,
1239 DICKINSON DR,,13008411,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,11/08/13,,11/08/13,0740,11/08/13,0800,75,892755.73499999999,503357.43699999998,,
1101 STANFORD DR,,13008493,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,11/12/13,,11/05/13,0930,11/05/13,1045,48,895121.18,504205.408,,
1100 MEMORIAL DR,,13008587,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,11/15/13,,11/15/13,1330,11/15/13,1345,16,893634.74199999997,505003.36800000002,,
5100 BRUNSON DR,,13008612,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,11/15/13,,11/15/13,1600,11/15/13,1630,21,894413.07900000003,505459.51,,
1241 DICKINSON DR,,13008746,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,11/20/13,,11/16/13,1300,11/20/13,1630,81,892858.31700000004,503002.52299999999,,
1320 S DIXIE HWY,355,13008869,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,11/25/13,,11/21/13,1900,11/21/13,2100,127,89379.23,502019.36,,
1575 LIGURIA AV,303,13009121,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,12/05/13,,12/05/13,2130,12/05/13,2200,108,891547.33,502483.14199999999,,
5150 BRUNSON DR,LC190,13009209,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,12/09/13,,12/09/13,1310,12/09/13,1311,22,894535.49300000002,505370.87,,
1204 DICKINSON DR,R,13009375,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,12/16/13,,12/12/13,1335,12/12/13,1335,61,893997.68799999997,503562.033,,
1550 BRESCIA AV,,13009448,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,12/18/13,,12/17/13,1700,12/18/13,0745,97,891684.67799999996,501443.87400000001,,
1241 DICKINSON DR,200,13009473,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,12/18/13,,12/18/13,1900,12/18/13,1920,81,892858.31700000004,503002.52299999999,,
1300 MEMORIAL DR,,13009482,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,12/19/13,,12/10/13,0800,12/18/13,0800,16,893634.74199999997,505003.36800000002,,
1239 DICKINSON DR,,13009489,1,UNF,Unfounded Theft,07U,,12/19/13,,12/19/13,0430,12/19/13,0900,75,892755.73499999999,503357.43699999998,,
1306 STANFORD DR,,13009214,1,THJ,THEFT BY SHOPLIFTING,07U,,12/09/13,,12/08/13,1300,12/08/13,1500,878,893889.96,504561.56300000002,,
5600 SAN AMARO DR,,13006327,1,THK,THEFT OTHER,07U,,08/27/13,,08/26/13,2000,08/26/13,2200,650,892179.09699999995,503277.97100000002,,
5665 PONCE DE LEON BLVD,,13006341,1,THK,THEFT OTHER,07U,,08/27/13,,08/26/13,1800,08/26/13,1810,123,893056.50699999998,501950.05499999999,,
1306 STANFORD DR,,13006629,1,THK,THEFT OTHER,07U,,09/06/13,,09/06/13,1750,09/06/13,1805,881,893977.70700000005,504530.68099999998,,
1306 STANFORD DR,,13006687,1,THK,THEFT OTHER,07U,,09/09/13,,09/06/13,1645,09/06/13,1900,881,893977.70700000005,504530.68099999998,,
1570 LIGURIA AV,302B,13006879,1,THK,THEFT OTHER,07U,,09/16/13,,05/31/13,0900,08/24/13,1400,102,891475.59199999995,501707.87099999998,,
5050 BRUNSON DR,,13006907,1,THK,THEFT OTHER,07U,,09/17/13,,09/13/13,1700,09/16/13,0900,20,894420.18700000003,505665.27899999998,,
1241 DICKINSON DR,,13007613,1,THK,THEFT OTHER,07U,,10/13/13,,10/13/13,0825,10/13/13,1110,788,892878.81700000004,503232.52399999998,,
1100 STANFORD DR,BLK,13007981,1,THK,THEFT OTHER,07U,,10/25/13,,10/25/13,0312,10/25/13,0316,476,894897.47499999998,503874.94400000002,,
1101 STANFORD DR,,13008216,1,THK,THEFT OTHER,07U,,11/02/13,,11/02/13,0100,11/02/13,0115,131,895221.08200000005,503966.17599999998,,
1575 LIGURIA AV,,13009052,2,THK,THEFT OTHER,07U,,12/03/13,,11/22/13,1500,12/01/13,2100,105,891500.13199999998,502206.99300000002,,
5821 SAN AMARO DR,,13009268,1,THK,THEFT OTHER,07U,,12/12/13,,12/12/13,0527,12/12/13,0530,81,892858.31700000004,503002.52299999999,,
1300 MEMORIAL DR,BLK,13009304,1,THK,THEFT OTHER,07U,,12/13/13,,12/13/13,0800,12/13/13,0830,365,893644.549,504747.19199999998,,
1200 MEMORIAL DR,,13009438,1,THK,THEFT OTHER,07U,,12/17/13,,12/12/13,0400,12/12/13,0700,551,893836.804,505424.38,,
1231 DICKINSON DR,PT910,13006647,2,THM,THEFT FROM BURGLARY,07U,,09/07/13,,09/07/13,0000,09/07/13,1030,71,893300.82700000005,503382.65600000002,,
5185 PONCE DE LEON BLVD,239,13007298,2,THM,THEFT FROM BURGLARY,07U,,10/01/13,,09/28/13,1700,09/30/13,2130,128,895168.85600000003,504274.32299999997,,
5185 PONCE DE LEON BLVD,PR703,13007377,2,THM,THEFT FROM BURGLARY,07U,,10/04/13,,10/04/13,0230,10/04/13,0840,128,895168.85600000003,504274.32299999997,,
1101 STANFORD DR,M537,13007431,2,THM,THEFT FROM BURGLARY,07U,,10/06/13,,10/06/13,0900,10/06/13,1515,129,895055.79700000002,504146.53700000001,,
1527 LIGURIA AV,UV4 #108,13008985,2,THM,THEFT FROM BURGLARY,07U,,11/30/13,,11/30/13,1030,11/30/13,1530,105,891500.13199999998,502206.99300000002,,
5821 SAN AMARO DR,,13006156,1,TVE,THEFT OF BICYCLE,07U,,08/21/13,,08/17/13,1200,08/17/13,1400,618,892427.48199999996,502826.14,,
5821 SAN AMARO DR,,13007017,1,TVE,THEFT OF BICYCLE,07U,,09/20/13,,09/05/13,2015,09/06/13,0815,618,892427.48199999996,502826.14,,
6000 SAN AMARO DR,,13007288,1,TVE,THEFT OF BICYCLE,07U,,09/30/13,,09/29/13,2315,09/30/13,0945,387,892064.93799999997,501988.53399999999,,
5821 SAN AMARO DR,,13007428,1,TVE,THEFT OF BICYCLE,07U,,10/06/13,,10/06/13,1300,10/06/13,1630,618,892427.48199999996,502826.14,,
5821 SAN AMARO DR,,13007459,1,TVE,THEFT OF BICYCLE,07U,,10/07/13,,10/07/13,1500,10/07/13,1830,618,892427.48199999996,502826.14,,
6299 SAN AMARO DR,,13008347,1,TVE,THEFT OF BICYCLE,07U,,11/06/13,,11/02/13,0800,11/02/13,1530,364,892488.22400000005,501337.41200000001,,
1570 LIGURIA AV,,13009015,1,TVE,THEFT OF BICYCLE,07U,,12/02/13,,11/23/13,1800,12/01/13,0830,261,891462.24800000002,501943.88500000001,,
1575 LIGURIA AV,,13009023,1,TVE,THEFT OF BICYCLE,07U,,12/02/13,,11/22/13,0900,12/02/13,1000,105,891500.13199999998,502206.99300000002,,
1575 LIGURIA AV,,13009052,1,TVE,THEFT OF BICYCLE,07U,,12/03/13,,11/22/13,1500,12/01/13,2100,105,891500.13199999998,502206.99300000002,,
5400 PONCE DE LEON BLVD,BLK,13009234,1,TVE,THEFT OF BICYCLE,07U,,12/10/13,,12/09/13,2300,12/10/13,1600,149,893975.71,502727.44799999997,,
1500 BRESCIA AV,,13007195,1,TVF,THEFT OF OTHER VEHICLE,07U,,09/27/13,,09/26/13,2320,09/26/13,2330,212,891529.86800000002,501506.755,,
1211 DICKINSON DR,,13008851,1,VAA,VANDALISM TO STRUCTURE,07U,,11/24/13,,11/24/13,0220,11/24/13,0230,67,893671.82799999998,503718.77100000001,,
1211 DICKINSON DR,,13009180,1,VAA,VANDALISM TO STRUCTURE,07U,,12/08/13,,12/08/13,1022,12/08/13,1022,67,893671.82799999998,503718.77100000001,,
5615 PAVIA ST,,13008953,1,VAB,VANDALISM TO VEHICLE,07U,,11/28/13,,11/27/13,2240,11/28/13,0829,,,,,
5185 PONCE DE LEON BLVD,G200,13009652,1,VAB,VANDALISM TO VEHICLE,07U,,12/27/13,,12/27/13,1141,12/27/13,1300,,,,,
1231 DICKINSON DR,MT819,13007606,1,VAC,VANDALISM TO PROPERTY,07U,,10/13/13,,10/13/13,0100,10/13/13,0200,70,893261.76699999999,503552.82699999999,,
1231 DICKINSON DR,513 PT,13008174,1,VAC,VANDALISM TO PROPERTY,07U,,11/01/13,,11/01/13,0200,11/01/13,0220,,,,,
1231 DICKINSON DR,,13008484,1,VAC,VANDALISM TO PROPERTY,07U,,11/12/13,,11/08/13,1700,11/11/13,0800,,,,,
1231 DICKINSON DR,,13007052,1,VEB,VEHICLE HIT & RUN,07U,,09/21/13,,09/21/13,2123,09/21/13,2143,,,,,
1500 LEVANTE AV,BLK,13007372,1,VEB,VEHICLE HIT & RUN,07U,,10/04/13,,10/04/13,0239,10/04/13,0240,,,,,
1200 CAMPO SANO AV,BLK,13007674,1,VEB,VEHICLE HIT & RUN,07U,,10/15/13,,10/15/13,0814,10/15/13,0814,,,,,
5100 BRUNSON DR,,13008276,1,VEB,VEHICLE HIT & RUN,07U,,11/05/13,,11/05/13,0031,11/05/13,0031,,,,,
PONCE DE LEON BLVD/SAN AMARO DR,,13009172,1,VEB,VEHICLE HIT & RUN,07U,,12/07/13,,12/07/13,2029,12/07/13,2029,,,,,
SAN AMARO DR/LIGURIA AV,,13005835,1,VEL,VEHICLE TRAFFIC CRASH,07U,,08/08/13,,08/08/13,1640,08/08/13,1640,,,,,
STANFORD DR/PONCE DE LEON BLVD,,13005935,1,VEL,VEHICLE TRAFFIC CRASH,07U,,08/13/13,,08/13/13,0858,08/13/13,0858,,,,,
PONCE DE LEON BLVD/SAN AMARO DR,,13005950,1,VEL,VEHICLE TRAFFIC CRASH,07U,,08/13/13,,08/13/13,1659,08/13/13,1659,,,,,
LEVANTE AV/RED RD,,13006149,1,VEL,VEHICLE TRAFFIC CRASH,07U,,08/21/13,,08/21/13,0853,08/21/13,0853,,,,,
1245 DAUER DR,,13006171,1,VEL,VEHICLE TRAFFIC CRASH,07U,,08/21/13,,08/21/13,1820,08/21/13,1820,,,,,
PONCE DE LEON BLVD/DICKINSON DR,,13006222,1,VEL,VEHICLE TRAFFIC CRASH,07U,,08/23/13,,08/23/13,1439,08/23/13,1439,,,,,
5800 SAN AMARO DR,,13006228,1,VEL,VEHICLE TRAFFIC CRASH,07U,,08/23/13,,08/23/13,1612,08/23/13,1612,,,,,
PONCE DE LEON BLVD/STANFORD DR,,13006246,1,VEL,VEHICLE TRAFFIC CRASH,07U,,08/24/13,,08/24/13,0755,08/24/13,0755,,,,,
ALBENGA AV/RED RD,,13006362,1,VEL,VEHICLE TRAFFIC CRASH,07U,,08/28/13,,08/28/13,0904,08/28/13,0904,,,,,
PONCE DE LEON BLVD/SAN AMARO DR,,13006422,1,VEL,VEHICLE TRAFFIC CRASH,07U,,08/29/13,,08/29/13,1828,08/29/13,1828,,,,,
RED RD/CORNICHE AV,,13006424,1,VEL,VEHICLE TRAFFIC CRASH,07U,,08/29/13,,08/29/13,1950,08/29/13,1950,,,,,
5000 BRUNSON DR,,13006506,1,VEL,VEHICLE TRAFFIC CRASH,07U,,09/03/13,,09/03/13,0931,09/03/13,0931,,,,,
BRESCIA AV/SAN AMARO DR,,13006557,1,VEL,VEHICLE TRAFFIC CRASH,07U,,09/04/13,,09/04/13,1649,09/04/13,1649,,,,,
SAN AMARO DR/CORNICHE AV,,13006682,1,VEL,VEHICLE TRAFFIC CRASH,07U,,09/09/13,,09/09/13,1316,09/09/13,1316,,,,,
MILLER RD/SAN AMARO DR,,13006790,1,VEL,VEHICLE TRAFFIC CRASH,07U,,09/12/13,,09/12/13,1648,09/12/13,1648,,,,,
5185 PONCE DE LEON BLVD,,13006825,1,VEL,VEHICLE TRAFFIC CRASH,07U,,09/13/13,,09/13/13,1644,09/13/13,1644,,,,,
PONCE DE LEON BLVD/DICKINSON DR,,13006913,1,VEL,VEHICLE TRAFFIC CRASH,07U,,09/17/13,,09/17/13,1556,09/17/13,1556,,,,,
PONCE DE LEON BLVD/S ALHAMBRA CIR,,13006962,1,VEL,VEHICLE TRAFFIC CRASH,07U,,09/19/13,,09/19/13,0713,09/19/13,0713,,,,,
BRESCIA AV/SAN AMARO DR,,13007109,1,VEL,VEHICLE TRAFFIC CRASH,07U,,09/24/13,,09/24/13,1310,09/24/13,1310,388,892141.48199999996,501903.52299999999,,
1500 LEVANTE AV,BLK,13007148,1,VEL,VEHICLE TRAFFIC CRASH,07U,,09/25/13,,09/25/13,1324,09/25/13,1324,267,892024.07799999998,501299.79599999997,,
SAN AMARO DR/MILLER RD,,13007181,1,VEL,VEHICLE TRAFFIC CRASH,07U,,09/26/13,,09/26/13,1624,09/26/13,1624,,,,,
1500 LEVANTE AV,BLK,13007286,1,VEL,VEHICLE TRAFFIC CRASH,07U,,09/30/13,,09/30/13,1849,09/30/13,1849,,,,,
PONCE DE LEON BLVD/S ALHAMBRA CIR,,13007375,1,VEL,VEHICLE TRAFFIC CRASH,07U,,10/04/13,,10/04/13,0703,10/04/13,0703,,,,,
STANFORD DR/PONCE DE LEON BLVD,,13007403,1,VEL,VEHICLE TRAFFIC CRASH,07U,,10/05/13,,10/05/13,1347,10/05/13,1347,,,,,
S ALHAMBRA CIR/PONCE DE LEON BLVD,,13007404,1,VEL,VEHICLE TRAFFIC CRASH,07U,,10/05/13,,10/05/13,1557,10/05/13,1557,,,,,
5250 UNIVERSITY DR,,13007410,1,VEL,VEHICLE TRAFFIC CRASH,07U,,10/05/13,,10/05/13,2209,10/05/13,2209,,,,,
5200 UNIVERSITY DR,,13007503,1,VEL,VEHICLE TRAFFIC CRASH,07U,,10/09/13,,10/09/13,1053,10/09/13,1053,,,,,
5665 PONCE DE LEON BLVD,,13007505,1,VEL,VEHICLE TRAFFIC CRASH,07U,,10/09/13,,10/09/13,1135,10/09/13,1135,,,,,
SAN AMARO DR/ALBENGA AV,,13007643,1,VEL,VEHICLE TRAFFIC CRASH,07U,,10/14/13,,10/14/13,1228,10/14/13,1228,,,,,
5800 SAN AMARO DR,,13007734,1,VEL,VEHICLE TRAFFIC CRASH,07U,,10/16/13,,10/16/13,1600,10/16/13,1600,,,,,
MILLER DR/SAN AMARO DR,,13007743,1,VEL,VEHICLE TRAFFIC CRASH,07U,,10/16/13,,10/16/13,2054,10/16/13,2054,,,,,
BRESCIA AV/SAN AMARO DR,,13007757,1,VEL,VEHICLE TRAFFIC CRASH,07U,,10/17/13,,10/17/13,1015,10/17/13,1015,,,,,
5100 BRUNSON DR,,13007863,1,VEL,VEHICLE TRAFFIC CRASH,07U,,10/21/13,,10/21/13,1324,10/21/13,1324,800,894895.60100000002,505713.32500000001,,
SAN AMARO DR/MILLER RD,,13008046,1,VEL,VEHICLE TRAFFIC CRASH,07U,,10/28/13,,10/28/13,0819,10/28/13,0819,,,,,
MILLER RD/SAN AMARO DR,,13008085,1,VEL,VEHICLE TRAFFIC CRASH,07U,,10/29/13,,10/29/13,0803,10/29/13,0803,,,,,
1400 MILLER RD,BLK,13008088,1,VEL,VEHICLE TRAFFIC CRASH,07U,,10/29/13,,10/29/13,0937,10/29/13,0937,,,,,
5600 GEORGE E MERRICK ST,,13008480,1,VEL,VEHICLE TRAFFIC CRASH,07U,,11/11/13,,11/11/13,2127,11/11/13,2127,,,,,
DICKINSON DR/PONCE DE LEON BLVD,,13008496,1,VEL,VEHICLE TRAFFIC CRASH,07U,,11/12/13,,11/12/13,1609,11/12/13,1609,,,,,
1245 DAUER DR,,13008567,1,VEL,VEHICLE TRAFFIC CRASH,07U,,11/15/13,,11/15/13,0016,11/15/13,0016,,,,,
RED RD/LEVANTE AV,,13008683,1,VEL,VEHICLE TRAFFIC CRASH,07U,,11/18/13,,11/18/13,1925,11/18/13,1925,,,,,
5665 PONCE DE LEON BLVD,,13008733,1,VEL,VEHICLE TRAFFIC CRASH,07U,,11/20/13,,11/20/13,1302,11/20/13,1302,,,,,
1241 DAUER DR,,13008776,1,VEL,VEHICLE TRAFFIC CRASH,07U,,11/21/13,,11/21/13,1534,11/21/13,1534,,,,,
S ALHAMBRA CIR/PONCE DE LEON BLVD,,13008807,1,VEL,VEHICLE TRAFFIC CRASH,07U,,11/22/13,,11/22/13,1436,11/22/13,1436,,,,,
DAUER DR/PONCE DE LEON BLVD,,13008816,1,VEL,VEHICLE TRAFFIC CRASH,07U,,11/22/13,,11/22/13,1754,11/22/13,1754,,,,,
SAN AMARO DR/MILLER DR,,13009077,1,VEL,VEHICLE TRAFFIC CRASH,07U,,12/04/13,,12/04/13,1215,12/04/13,1215,,,,,
PONCE DE LEON BLVD/STANFORD DR,,13009396,1,VEL,VEHICLE TRAFFIC CRASH,07U,,12/16/13,,12/16/13,1604,12/16/13,1604,,,,,
5000 BRUNSON DR,,13009410,1,VEL,VEHICLE TRAFFIC CRASH,07U,,12/16/13,,12/16/13,2230,12/16/13,2230,,,,,
DICKINSON DR/PONCE DE LEON BLVD,,13009449,1,VEL,VEHICLE TRAFFIC CRASH,07U,,12/18/13,,12/18/13,0830,12/18/13,0830,,,,,
RED RD/CORNICHE AV,,13009569,1,VEL,VEHICLE TRAFFIC CRASH,07U,,12/22/13,,12/22/13,1658,12/22/13,1658,,,,,
1300 MEMORIAL DR,,13007965,1,WEA,WEAPONS BOMB THREAT,07U,,10/24/13,,10/24/13,0850,10/24/13,0850,,,,,
1245 DAUER DR,,13006940,1,WEF,WEAPONS OTHER VIOLATION,07U,,09/18/13,,09/18/13,1300,09/18/13,1300,751,892367.42500000005,503605.98700000002,,
5800 SAN AMARO DR,BLK,13007587,2,XOM,OBSTRUCTION OF JUSTICE / RESIST ARREST / ESCAPE,07U,,10/12/13,,10/12/13,0050,10/12/13,0051,,,,,
1245 DAUER DR,,13008224,2,XOM,OBSTRUCTION OF JUSTICE / RESIST ARREST / ESCAPE,07U,,11/03/13,,11/02/13,2226,11/02/13,2251,,,,,
5665 PONCE DE LEON BLVD,,13007248,2,XOT,TRESPASSING,07U,,09/26/13,,09/26/13,0200,09/26/13,0514,123,893056.50699999998,501950.05499999999,,
1245 DAUER DR,,13008224,2,XOT,TRESPASSING,07U,,11/03/13,,11/02/13,2226,11/02/13,2251,,,,,
5821 SAN AMARO DR,,13008286,1,XOT,TRESPASSING,07U,,11/05/13,,10/18/13,0719,11/04/13,1300,,,,,
5801 SAN AMARO DR,,13008660,1,XOT,TRESPASSING,07U,,11/18/13,,11/18/13,0751,11/18/13,0805,,,,,
6201 SAN AMARO DR,,13008770,1,XOT,TRESPASSING,07U,,11/21/13,,11/21/13,1238,11/21/13,1252,,,,,
1311 MILLER DR,,13005911,1,ZOA,TRESPASS WARNING,07U,,08/12/13,,08/09/13,0855,08/12/13,0855,,,,,
1311 MILLER DR,G272,13005924,1,ZOA,TRESPASS WARNING,07U,,08/12/13,,08/12/13,1635,08/12/13,1639,12,893271.02899999998,504868.64199999999,,
1231 DICKINSON DR,PT1007,13006262,2,ZOA,TRESPASS WARNING,07U,,08/25/13,,08/24/13,2100,08/24/13,2135,71,893300.82700000005,503382.65600000002,,
1330 MILLER DR,,13006462,1,ZOA,TRESPASS WARNING,07U,,08/31/13,,08/31/13,0000,08/31/13,0010,,,,,
5665 PONCE DE LEON BLVD,,13006883,2,ZOA,TRESPASS WARNING,07U,,09/16/13,,08/22/13,0000,09/16/13,1534,,,,,
1245 DAUER DR,,13006940,2,ZOA,TRESPASS WARNING,07U,,09/18/13,,09/18/13,1300,09/18/13,1300,751,892367.42500000005,503605.98700000002,,
5615 PAVIA ST,,13007071,1,ZOA,TRESPASS WARNING,07U,,09/23/13,,09/23/13,0828,09/23/13,0832,54,894485.30200000003,503768.17499999999,,
1101 STANFORD DR,,13007098,1,ZOA,TRESPASS WARNING,07U,,09/23/13,,09/22/13,1200,09/22/13,1200,,,,,
5665 PONCE DE LEON BLVD,,13007248,2,ZOA,TRESPASS WARNING,07U,,09/26/13,,09/26/13,0200,09/26/13,0514,123,893056.50699999998,501950.05499999999,,
5501 SAN AMARO DR,,13007293,2,ZOA,TRESPASS WARNING,07U,,10/01/13,,10/01/13,0012,10/01/13,0014,,,,,
5600 MERRICK DR,,13007311,2,ZOA,TRESPASS WARNING,07U,,10/01/13,,10/01/13,1347,10/01/13,1347,,,,,
1231 DICKINSON DR,MT512,13007398,1,ZOA,TRESPASS WARNING,07U,,10/05/13,,10/05/13,0500,10/05/13,0505,,,,,
5665 PONCE DE LEON BLVD,,13007535,1,ZOA,TRESPASS WARNING,07U,,10/10/13,,10/10/13,1030,10/10/13,1030,,,,,
1241 DICKINSON DR,,13007824,1,ZOA,TRESPASS WARNING,07U,,10/19/13,,10/19/13,1711,10/19/13,1713,,,,,
1301 MEMORIAL DR,,13007896,1,ZOA,TRESPASS WARNING,07U,,10/22/13,,10/22/13,1409,10/22/13,1409,,,,,
1306 STANFORD DR,,13008062,1,ZOA,TRESPASS WARNING,07U,,10/28/13,,10/28/13,1449,10/28/13,1449,877,893741.54099999997,504436.81800000003,,
1241 DICKINSON DR,,13008130,2,ZOA,TRESPASS WARNING,07U,,10/30/13,,10/30/13,1830,10/30/13,1841,,,,,
1330 MILLER DR,,13008339,1,ZOA,TRESPASS WARNING,07U,,11/06/13,,11/06/13,1605,11/06/13,1610,,,,,
1252 MEMORIAL DR,,13008437,2,ZOA,TRESPASS WARNING,07U,,11/09/13,,11/09/13,1015,11/09/13,1024,,,,,
