address,apt,case,primary_offense,offense_code,offense,date_rept,date_occu,hour_occu,date_fnd,hour_fnd,fid,x,y
5100 BRUNSON DR,190,12008552,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2012-10-29,2012-10-29,1355,2012-10-29,1410,24,894706.67700000003,505424.42
5250 UNIVERSITY DR,,12008557,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2012-10-29,2012-10-29,1530,2012-10-29,1700,30,894450.64800000004,504671.13099999999
1311 MILLER DR,,12008583,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2012-10-30,2012-10-29,1600,2012-10-29,2000,10,893159.37199999997,504798.79599999997
1239 DICKINSON DR,,12008631,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2012-11-01,2012-10-31,1200,2012-10-31,1300,76,892865.95600000001,503580.26199999999
1244 STANFORD DR,,12008887,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2012-11-09,2012-11-09,1320,2012-11-09,1340,45,895022.70700000005,504471.212
1241 DICKINSON DR,,12009069,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2012-11-14,2012-11-14,2000,2012-11-14,2130,81,892858.31700000004,503002.52299999999
1231 DICKINSON DR,,12009118,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2012-11-16,2012-11-13,2030,2012-11-13,2300,72,893156.39199999999,503434.00900000002
1300 MEMORIAL DR,,12009482,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2012-11-29,2012-11-29,1743,2012-11-29,1800,16,893634.74199999997,505003.36800000002
1306 STANFORD DR,,12009588,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2012-12-04,2012-11-28,1645,2012-11-29,1000,897,893975.39899999998,504486.64500000002
1300 MEMORIAL DR,,12009633,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2012-12-05,2012-12-04,1930,2012-12-04,1945,16,893634.74199999997,505003.36800000002
1300 MEMORIAL DR,,12009694,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2012-12-07,2012-12-06,2000,2012-12-06,2030,16,893634.74199999997,505003.36800000002
1241 DICKINSON DR,,12009788,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2012-12-10,2012-12-10,2240,2012-12-10,2300,81,892858.31700000004,503002.52299999999
1507 LEVANTE AV,237,12009979,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2012-12-17,2012-12-17,1200,2012-12-17,1625,95,891853.24100000004,501275.31300000002
1541 BRESCIA AV,103,12009991,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2012-12-18,2012-12-17,0930,2012-12-17,1530,99,891580.03899999999,501686.75099999999
1541 BRESCIA AV,106,12010001,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2012-12-18,2012-12-16,1300,2012-12-17,1730,99,891580.03899999999,501686.75099999999
1231 DICKINSON DR,,12008040,1,THK,THEFT OTHER,2012-10-14,2012-10-13,2220,2012-10-13,2225,72,893156.39199999999,503434.00900000002
1231 DICKINSON DR,MT 101,12008305,1,THK,THEFT OTHER,2012-10-22,2012-10-21,2300,2012-10-22,0715,72,893156.39199999999,503434.00900000002
1311 MILLER DR,,12008842,1,THK,THEFT OTHER,2012-11-08,2012-10-08,1200,2012-11-08,0900,10,893159.37199999997,504798.79599999997
1306 STANFORD DR,,12008854,1,THK,THEFT OTHER,2012-11-08,2012-11-08,1430,2012-11-08,1500,878,893889.96,504561.56300000002
1231 DICKINSON DR,,12009604,1,THK,THEFT OTHER,2012-12-04,2012-12-04,1000,2012-12-04,1800,72,893156.39199999999,503434.00900000002
1211 DICKINSON DR,,12009608,1,THK,THEFT OTHER,2012-12-04,2012-12-04,0025,2012-12-04,0030,67,893671.82799999998,503718.77100000001
1531 LIGURIA AV,4,12007840,2,THM,THEFT FROM BURGLARY,2012-10-08,2012-10-06,1500,2012-10-07,1600,395,893809.59,504742.57400000002
1231 DICKINSON DR,MT 1206,12009525,2,THM,THEFT FROM BURGLARY,2012-12-01,2012-11-10,0300,2012-11-10,1000,70,893261.76699999999,503552.82699999999
5185 PONCE DE LEON BLVD,PRC 519,12009745,2,THM,THEFT FROM BURGLARY,2012-12-09,2012-12-08,2300,2012-12-09,1630,130,895341.32,504085.989
1301 MEMORIAL DR,,12007679,1,TVE,THEFT OF BICYCLE,2012-10-02,2012-10-02,1200,2012-10-02,1700,7,893366.68200000003,505369.12400000001
1231 DICKINSON DR,PT 113,12007864,2,TVE,THEFT OF BICYCLE,2012-10-09,2012-10-08,0830,2012-10-08,1930,71,893300.82700000005,503382.65600000002
1306 STANFORD DR,,12008291,1,TVE,THEFT OF BICYCLE,2012-10-21,2012-10-21,1305,2012-10-21,1800,431,894146.33499999996,504536.40500000003
1311 MILLER DR,,12008551,1,TVE,THEFT OF BICYCLE,2012-10-29,2012-10-26,1800,2012-10-27,1800,332,893495.22900000005,504757.609
1231 DICKINSON DR,,12008730,1,TVE,THEFT OF BICYCLE,2012-11-04,2012-11-04,1215,2012-11-04,2230,141,893334.79399999999,503476.30300000001
5501 SAN AMARO DR,,12008889,1,TVE,THEFT OF BICYCLE,2012-11-09,2012-11-08,1400,2012-11-08,2000,155,892917.30500000005,504103.12199999997
5665 PONCE DE LEON BLVD,,12009670,1,TVE,THEFT OF BICYCLE,2012-12-06,2012-11-27,0730,2012-12-06,1430,122,892871.05299999996,501865.95600000001
1252 MEMORIAL DR,,12010082,1,TVE,THEFT OF BICYCLE,2012-12-21,2012-12-21,0650,2012-12-21,1400,482,893511.74199999997,505436.21600000001
1311 MILLER DR,,12008842,2,VAC,VANDALISM TO PROPERTY,2012-11-08,2012-10-08,1200,2012-11-08,0900,12,893271.02899999998,504868.64199999999
5501 SAN AMARO DR,,12008907,1,VAC,VANDALISM TO PROPERTY,2012-11-10,2012-11-10,0900,2012-11-10,0900,40,892874.24300000002,503990.27299999999
5200 UNIVERSITY DR,BLK,12009232,1,VEL,VEHICLE TRAFFIC CRASH,2012-11-20,2012-11-20,0000,2012-11-20,0000,469,894317.33100000001,504519.25799999997
1399 MEMORIAL DR/SAN AMARO DR,,12009620,1,VEL,VEHICLE TRAFFIC CRASH,2012-12-05,2012-12-05,0000,2012-12-05,0000,286,892974.94400000002,504967.70199999999
5600 GEORGE E MERRICK ST,R15,12007646,1,ZOA,TRESPASS WARNING,2012-10-01,2012-10-01,1600,2012-10-01,1650,55,894213.16599999997,503867.28399999999
1550 BRESCIA AV,,12008102,2,ZOA,TRESPASS WARNING,2012-10-16,2012-10-16,1224,2012-10-16,1224,238,891786.47600000002,501402.777
1231 DICKINSON DR,,12009102,1,ZOA,TRESPASS WARNING,2012-11-16,2012-11-16,0030,2012-11-16,0100,865,893063.45700000005,503573.89799999999
5185 PONCE DE LEON BLVD,,12009575,2,ZOA,TRESPASS WARNING,2012-12-03,2012-12-03,2006,2012-12-03,2007,607,895367.09600000002,504128.28899999999
1306 STANFORD DR,,12007698,1,ZOD,INCIDENT REPORT,2012-10-03,2012-10-03,1330,2012-10-03,1330,877,893741.54099999997,504436.81800000003
1244 STANFORD DR,,12007693,1,ZOE,SUSPICIOUS INCIDENT,2012-10-03,2012-10-02,0500,2012-10-03,0600,45,895022.70700000005,504471.212
1241 DICKINSON DR,102A,12008963,1,ZOE,SUSPICIOUS INCIDENT,2012-11-12,2012-11-12,0733,2012-11-12,0742,81,892858.31700000004,503002.52299999999
5600 GEORGE E MERRICK ST,R19,12007628,1,ZOJ,BAKER MARCHMAN ACT,2012-10-01,2012-10-01,1205,2012-10-01,1236,55,894213.16599999997,503867.28399999999
5600 GEORGE E MERRICK ST,R15,12007646,2,ZOJ,BAKER MARCHMAN ACT,2012-10-01,2012-10-01,1600,2012-10-01,1650,55,894213.16599999997,503867.28399999999
5801 SAN AMARO DR,,12008722,1,ZOJ,BAKER MARCHMAN ACT,2012-11-04,2012-11-04,1022,2012-11-04,1022,686,892449.272,503180.66100000002
5202 UNIVERSITY DR,,12007746,1,ZOM,INTOXICATED PERSON,2012-10-04,2012-10-04,1700,2012-10-04,2100,570,894497.25300000003,504864.62800000003
5185 PONCE DE LEON BLVD,,12008006,2,ZOM,INTOXICATED PERSON,2012-10-13,2012-10-13,0341,2012-10-13,0342,131,895221.08200000005,503966.17599999998
1231 DICKINSON DR,,12007653,1,ZOQ,ULEAD,2012-10-01,2012-10-01,2320,2012-10-01,2320,70,893261.76699999999,503552.82699999999
1239 DICKINSON DR,WT708,12007930,1,ZOQ,ULEAD,2012-10-10,2012-10-10,2100,2012-10-10,2245,74,892974.25199999998,503706.15500000003
1239 DICKINSON DR,WT207,12009104,1,ZOQ,ULEAD,2012-11-16,2012-11-16,0145,2012-11-16,0205,74,892974.25199999998,503706.15500000003
1239 DICKINSON DR,WT506,12009216,1,ZOQ,ULEAD,2012-11-19,2012-11-19,1755,2012-11-19,1756,74,892974.25199999998,503706.15500000003
1570 LIGURIA AV,105A,12009217,1,ZOQ,ULEAD,2012-11-19,2012-11-19,1845,2012-11-19,1845,102,891475.59199999995,501707.87099999998
1570 LIGURIA AV,UV 7 311,12009221,1,ZOQ,ULEAD,2012-11-19,2012-11-19,2220,2012-11-19,2240,102,891475.59199999995,501707.87099999998
1239 DICKINSON DR,WT804,12009256,1,ZOQ,ULEAD,2012-11-21,2012-11-21,0050,2012-11-21,0120,74,892974.25199999998,503706.15500000003
1239 DICKINSON DR,W404,12009297,1,ZOQ,ULEAD,2012-11-21,2012-11-21,2030,2012-11-21,2030,74,892974.25199999998,503706.15500000003
1507 LEVANTE AV,,13000140,2,FRL,FRAUD OTHER JURISDICTION,2013-01-08,2012-12-17,1200,2012-12-17,1600,95,891853.24100000004,501275.31300000002
1507 LEVANTE AV,,13000140,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-01-08,2012-12-17,1200,2012-12-17,1600,95,891853.24100000004,501275.31300000002
1306 STANFORD DR,,13000135,1,BUB,BURGLARY NON RESIDENTIAL,2013-01-08,2013-01-04,2013,2013-01-08,1015,891,893950.33700000006,504530.01299999998
1527 ALBENGA AV,,13000155,1,JUA,JUVENILE MISDEMEANOR OFFENDER,2013-01-08,2013-01-08,2042,2013-01-08,2043,110,891783.19900000002,502422.848
1527 ALBENGA AV,,13000155,2,ZOA,TRESPASS WARNING,2013-01-08,2013-01-08,2042,2013-01-08,2043,110,891783.19900000002,502422.848
1570 LIGURIA AV,111B,13000243,2,PRA,PROPERTY FOUND IMPOUNDED,2013-01-11,2013-01-11,1925,2013-01-11,1945,261,891462.24800000002,501943.88500000001
1570 LIGURIA AV,111B,13000243,1,ZOQ,ULEAD,2013-01-11,2013-01-11,1925,2013-01-11,1945,261,891462.24800000002,501943.88500000001
1530 LIGURIA AV,,13000340,1,THC,THEFT FROM MOTOR VEHICLE,2013-01-16,2013-01-15,1700,2013-01-15,1738,339,894138.79,504028.02799999999
1306 STANFORD DR,,13000341,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-01-15,2013-01-14,1800,2013-01-15,0800,897,893975.39899999998,504486.64500000002
5801 SAN AMARO DR,101C,13000465,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-01-20,2013-01-19,0830,2013-01-19,2100,79,892347.24699999997,502912.07500000001
5615 PAVIA ST,,13000466,1,VEL,VEHICLE TRAFFIC CRASH,2013-01-20,2013-01-20,1541,2013-01-20,1541,54,894485.30200000003,503768.17499999999
5500 PONCE DE LEON BLVD,BLK,13000565,1,ZOQ,ULEAD,2013-01-23,2013-01-23,2335,2013-01-23,2335,596,893085.93900000001,501909.61599999998
1311 MILLER DR,F105,13000895,1,THK,THEFT OTHER,2013-02-04,2013-02-01,1700,2013-02-04,0800,13,893288.86199999996,504707.23499999999
1241 DICKINSON DR,,13000939,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-02-05,2013-02-04,1500,2013-02-05,1515,81,892858.31700000004,503002.52299999999
1231 DICKINSON DR,MT1207,13001052,1,ZOQ,ULEAD,2013-02-09,2013-02-09,0035,2013-02-09,0146,70,893261.76699999999,503552.82699999999
5665 PONCE DE LEON BLVD,536,13001068,1,PRB,PROPERTY LOST,2013-02-09,2013-02-08,1100,2013-02-09,1950,123,893056.50699999998,501950.05499999999
1241 DICKINSON DR,,13001070,1,FDD,FD SICK INJURED PERSON,2013-02-09,2013-02-09,2120,2013-02-09,2206,81,892858.31700000004,503002.52299999999
1239 DICKINSON DR,,13001075,2,FDD,FD SICK INJURED PERSON,2013-02-10,2013-02-10,0030,2013-02-10,0115,76,892865.95600000001,503580.26199999999
1239 DICKINSON DR,,13001075,1,ZOM,INTOXICATED PERSON,2013-02-10,2013-02-10,0030,2013-02-10,0115,76,892865.95600000001,503580.26199999999
1575 LIGURIA AV,,13001095,1,THK,THEFT OTHER,2013-02-11,2013-02-06,1705,2013-02-11,0930,105,891500.13199999998,502206.99300000002
1590 SCODELLA AV,,13001137,1,PRC,PROPERTY DAMAGED,2013-02-12,2013-02-12,1135,2013-02-12,1137,102,891475.59199999995,501707.87099999998
1244 STANFORD DR,,13001158,1,FDD,FD SICK INJURED PERSON,2013-02-13,2013-02-13,0002,2013-02-13,0004,45,895022.70700000005,504471.212
1231 DICKINSON DR,,13001184,1,FDD,FD SICK INJURED PERSON,2013-02-13,2013-02-13,1920,2013-02-13,1925,71,893300.82700000005,503382.65600000002
1231 DICKINSON DR,PT318,13001186,2,PRA,PROPERTY FOUND IMPOUNDED,2013-02-13,2013-02-13,2240,2013-02-13,2245,71,893300.82700000005,503382.65600000002
1231 DICKINSON DR,PT318,13001186,1,ZOQ,ULEAD,2013-02-13,2013-02-13,2240,2013-02-13,2245,71,893300.82700000005,503382.65600000002
5501 SAN AMARO DR,,13001300,1,ZOA,TRESPASS WARNING,2013-02-18,2013-02-18,1335,2013-02-18,1400,35,893129.473,504239.35800000001
5600 GEORGE E MERRICK ST,BLK,13001323,1,FDD,FD SICK INJURED PERSON,2013-02-19,2013-02-19,1100,2013-02-19,1107,281,894121.38500000001,503702.092
1306 STANFORD DR,,13001337,2,FRL,FRAUD OTHER JURISDICTION,2013-02-19,2013-02-13,2200,2013-02-14,1200,889,893849.723,504355.50400000002
1306 STANFORD DR,,13001337,1,THK,THEFT OTHER,2013-02-19,2013-02-13,2200,2013-02-14,1200,889,893849.723,504355.50400000002
1300 MEMORIAL DR,,13001357,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-02-20,2013-02-20,1329,2013-02-20,1345,16,893634.74199999997,505003.36800000002
1111 MEMORIAL DR,,13001422,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-02-22,2013-02-21,0930,2013-02-22,1000,18,894105.66599999997,505505.27299999999
1000 MEMORIAL DR,,13001426,1,ZOD,INCIDENT REPORT,2013-02-22,2013-02-21,1400,2013-02-21,1400,28,894184.72699999996,504997.91200000001
1231 DICKINSON DR,,13001435,1,DIA,DISTURBANCE DOMESTIC,2013-02-23,2013-02-23,0300,2013-02-23,0300,823,893040.96200000006,503228.41399999999
1231 DICKINSON DR,,13001435,2,ZOA,TRESPASS WARNING,2013-02-23,2013-02-23,0300,2013-02-23,0300,823,893040.96200000006,503228.41399999999
5250 UNIVERSITY DR,,13001512,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-02-26,2013-02-25,2000,2013-02-25,2030,29,894302.49800000002,504669.35700000002
1231 DICKINSON DR,,13001569,1,VAC,VANDALISM TO PROPERTY,2013-02-28,2013-02-28,0949,2013-02-28,0949,70,893261.76699999999,503552.82699999999
1552 BRESCIA AV,,13001579,1,VEL,VEHICLE TRAFFIC CRASH,2013-02-28,2013-02-28,1521,2013-02-28,1521,99,891580.03899999999,501686.75099999999
5915 PONCE DE LEON BLVD,,13001586,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-02-28,2013-02-28,1300,2013-02-28,1600,132,892107.03200000001,501012.946
1211 DICKINSON DR,,13001596,2,ZOA,TRESPASS WARNING,2013-03-01,2013-03-01,0405,2013-03-01,0410,200,893607.14099999995,503723.93800000002
1211 DICKINSON DR,,13001596,1,ZOQ,ULEAD,2013-03-01,2013-03-01,0405,2013-03-01,0410,200,893607.14099999995,503723.93800000002
1241 DICKINSON DR,,13001623,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-03-01,2013-03-01,1845,2013-03-01,1950,81,892858.31700000004,503002.52299999999
1239 DICKINSON DR,WT 804,13001626,1,PRA,PROPERTY FOUND IMPOUNDED,2013-03-02,2013-03-01,2320,2013-03-01,2321,74,892974.25199999998,503706.15500000003
6201 SAN AMARO DR,,13001680,1,XOT,TRESPASSING,2013-03-04,2013-03-04,1145,2013-03-04,1155,87,892389.13100000005,501428.88400000002
1239 DICKINSON DR,,13001704,1,THK,THEFT OTHER,2013-03-10,2013-03-04,1200,2013-03-04,1300,76,892865.95600000001,503580.26199999999
5501 SAN AMARO DR,,13001716,1,FDD,FD SICK INJURED PERSON,2013-03-05,2013-03-05,1120,2013-03-05,1121,35,893129.473,504239.35800000001
5915 PONCE DE LEON BLVD,,13001748,1,AGC,AGGRAVATED KIDNAPPING FALSE IMPRISONMENT,2013-03-06,2013-03-06,1422,2013-03-06,1422,132,892107.03200000001,501012.946
5915 PONCE DE LEON BLVD,,13001748,2,SCD,SIMPLE STALKING,2013-03-06,2013-03-06,1422,2013-03-06,1422,132,892107.03200000001,501012.946
5915 PONCE DE LEON BLVD,,13001748,2,SCE,SIMPLE HARASSMENT,2013-03-06,2013-03-06,1422,2013-03-06,1422,132,892107.03200000001,501012.946
5915 PONCE DE LEON BLVD,,13001748,2,ZOA,TRESPASS WARNING,2013-03-06,2013-03-06,1422,2013-03-06,1422,132,892107.03200000001,501012.946
1239 DICKINSON DR,WT 820,13001768,1,BUA,BURGLARY RESIDENTIAL,2013-03-06,2013-03-06,1500,2013-03-06,2000,74,892974.25199999998,503706.15500000003
1239 DICKINSON DR,WT 820,13001768,2,THM,THEFT FROM BURGLARY,2013-03-06,2013-03-06,1500,2013-03-06,2000,74,892974.25199999998,503706.15500000003
1301 MILLER DR,BLK,13001944,2,ZOA,TRESPASS WARNING,2013-03-13,2013-03-13,1052,2013-03-13,1053,825,893215.12699999998,503034.98499999999
1301 MILLER DR,BLK,13001944,1,ZOJ,BAKER MARCHMAN ACT,2013-03-13,2013-03-13,1052,2013-03-13,1053,825,893215.12699999998,503034.98499999999
1231 DICKINSON DR,PT203,13001984,1,PRA,PROPERTY FOUND IMPOUNDED,2013-03-14,2013-03-14,1620,2013-03-14,1630,71,893300.82700000005,503382.65600000002
5185 PONCE DE LEON BLVD,,13002049,1,VAC,VANDALISM TO PROPERTY,2013-03-17,2013-03-17,0400,2013-03-17,0430,130,895341.32,504085.989
1306 STANFORD DR,,13002133,1,PRA,PROPERTY FOUND IMPOUNDED,2013-03-20,2013-03-20,0530,2013-03-20,0531,884,894116.56799999997,504431.93599999999
1301 MEMORIAL DR,,13002159,1,FDD,FD SICK INJURED PERSON,2013-03-21,2013-03-21,0945,2013-03-21,0945,7,893366.68200000003,505369.12400000001
5665 PONCE DE LEON BLVD,,13002178,2,PRA,PROPERTY FOUND IMPOUNDED,2013-03-22,2013-03-22,0059,2013-03-22,0100,123,893056.50699999998,501950.05499999999
5665 PONCE DE LEON BLVD,,13002178,1,ZOQ,ULEAD,2013-03-22,2013-03-22,0059,2013-03-22,0100,123,893056.50699999998,501950.05499999999
1560 LIGURIA AV,307A,13002213,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-03-23,2013-03-23,0430,2013-03-23,0600,103,891566.97100000002,501944.41700000002
1111 MEMORIAL DR,,13002227,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-03-23,2013-03-23,1230,2013-03-23,1400,18,894105.66599999997,505505.27299999999
1231 DICKINSON DR,MT218,13002315,1,BUA,BURGLARY RESIDENTIAL,2013-03-27,2013-03-27,0200,2013-03-27,0900,70,893261.76699999999,503552.82699999999
1231 DICKINSON DR,MT218,13002315,2,THM,THEFT FROM BURGLARY,2013-03-27,2013-03-27,0200,2013-03-27,0900,70,893261.76699999999,503552.82699999999
1101 STANFORD DR,208,13002316,1,BUA,BURGLARY RESIDENTIAL,2013-03-27,2013-03-27,0300,2013-03-27,0800,131,895221.08200000005,503966.17599999998
1101 STANFORD DR,208,13002316,2,THM,THEFT FROM BURGLARY,2013-03-27,2013-03-27,0300,2013-03-27,0800,131,895221.08200000005,503966.17599999998
1101 STANFORD DR,208,13002317,1,BUA,BURGLARY RESIDENTIAL,2013-03-27,2013-03-18,1200,2013-03-18,1600,131,895221.08200000005,503966.17599999998
1101 STANFORD DR,208,13002317,2,THM,THEFT FROM BURGLARY,2013-03-27,2013-03-18,1200,2013-03-18,1600,131,895221.08200000005,503966.17599999998
1211 DICKINSON DR,,13002325,1,VEB,VEHICLE HIT RUN,2013-03-27,2013-03-27,0907,2013-03-27,1310,67,893671.82799999998,503718.77100000001
1311 MILLER DR,,13002378,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-03-29,2013-03-29,1030,2013-03-29,1040,10,893159.37199999997,504798.79599999997
1500 BRESCIA AV,BLK,13002454,1,ZOE,SUSPICIOUS INCIDENT,2013-04-01,2013-03-31,0700,2013-04-01,1100,96,892059.28200000001,501423.57299999997
1231 DICKINSON DR,,13002558,1,THK,THEFT OTHER,2013-04-04,2013-04-03,2359,2013-04-04,0130,72,893156.39199999999,503434.00900000002
1570 LIGURIA AV,,13002569,1,TVE,THEFT OF BICYCLE,2013-04-04,2013-04-03,2000,2013-04-04,1130,104,891512.72,501942.45299999998
1570 LIGURIA AV,110,13002573,1,TVE,THEFT OF BICYCLE,2013-04-04,2013-04-03,2326,2013-04-04,0745,302,893547.69200000004,504514.42099999997
1540 CORNICHE AV,401B,13002590,2,PRA,PROPERTY FOUND IMPOUNDED,2013-04-04,2013-04-04,2000,2013-04-04,2030,108,891547.33,502483.14199999999
1540 CORNICHE AV,401B,13002590,1,ZOQ,ULEAD,2013-04-04,2013-04-04,2000,2013-04-04,2030,108,891547.33,502483.14199999999
5185 PONCE DE LEON BLVD,641,13002594,1,ZOJ,BAKER MARCHMAN ACT,2013-04-05,2013-04-05,0032,2013-04-05,0033,130,895341.32,504085.989
6000 SAN AMARO DR,BLK,13002629,1,THC,THEFT FROM MOTOR VEHICLE,2013-04-05,2013-04-05,2130,2013-04-05,2230,528,892257.39199999999,502478.74
1241 DICKINSON DR,,13002644,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-04-06,2013-04-05,1900,2013-04-06,1000,81,892858.31700000004,503002.52299999999
5821 SAN AMARO DR,,13002706,1,VAC,VANDALISM TO PROPERTY,2013-04-09,2013-04-05,0800,2013-04-09,1130,528,892257.39199999999,502478.74
5821 SAN AMARO DR,,13002721,1,TVE,THEFT OF BICYCLE,2013-04-09,2013-03-29,1500,2013-03-30,1200,82,892358.66299999994,502658.90399999998
5185 PONCE DE LEON BLVD,103,13002789,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-04-11,2013-04-03,1520,2013-04-04,0830,128,895168.85600000003,504274.32299999997
5050 BRUNSON DR,,13002814,1,PRA,PROPERTY FOUND IMPOUNDED,2013-04-12,2013-04-12,1510,2013-04-12,1510,20,894420.18700000003,505665.27899999998
1101 STANFORD DR,208,13002823,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-04-12,2013-04-10,2000,2013-04-10,2000,131,895221.08200000005,503966.17599999998
5202 UNIVERSITY DR,104,13002992,1,SCB,SIMPLE ASSAULT THREATS,2013-04-18,2013-04-18,1630,2013-04-18,1631,27,894455.40899999999,504947.43699999998
1231 DICKINSON DR,,13003008,1,VAA,VANDALISM TO STRUCTURE,2013-04-19,2013-04-18,2215,2013-04-19,0030,71,893300.82700000005,503382.65600000002
1241 DICKINSON DR,,13003017,1,THC,THEFT FROM MOTOR VEHICLE,2013-04-19,2013-04-19,1028,2013-04-19,1028,81,892858.31700000004,503002.52299999999
1231 DICKINSON DR,,13003099,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-04-22,2013-04-22,0200,2013-04-22,1600,72,893156.39199999999,503434.00900000002
1590 SCODELLA AV,,13003126,1,THB,THEFT OF AUTO PART ACCESSORY,2013-04-23,2013-04-19,0001,2013-04-23,1730,102,891475.59199999995,501707.87099999998
1300 MEMORIAL DR,,13003189,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2013-04-25,2013-04-25,1700,2013-04-25,1703,16,893634.74199999997,505003.36800000002
1239 DICKINSON DR,RT710,13003255,2,PRA,PROPERTY FOUND IMPOUNDED,2013-04-28,2013-04-28,0110,2013-04-28,0130,73,892981.07499999995,503526.10499999998
1239 DICKINSON DR,RT710,13003255,1,ZOQ,ULEAD,2013-04-28,2013-04-28,0110,2013-04-28,0130,73,892981.07499999995,503526.10499999998
1551 BRESCIA AV,,13003271,1,VEL,VEHICLE TRAFFIC CRASH,2013-04-29,2013-04-29,1208,2013-04-29,1208,294,891781.39500000002,501760.39500000002
6299 SAN AMARO DR,,13003382,1,VEL,VEHICLE TRAFFIC CRASH,2013-05-02,2013-05-02,2306,2013-05-02,2306,87,892389.13100000005,501428.88400000002
5185 PONCE DE LEON BLVD,,13003443,2,ALA,ALCOHOL JUVENILE VIOLATION,2013-05-05,2013-05-05,0610,2013-05-05,0615,639,895186.48300000001,504469.766
5185 PONCE DE LEON BLVD,,13003443,1,DRF,DRUG POSSESSION OF PARAPHERNALIA EQUIPMENT,2013-05-05,2013-05-05,0610,2013-05-05,0615,639,895186.48300000001,504469.766
5185 PONCE DE LEON BLVD,,13003443,2,FRG,FRAUD POSSESSION OF COUNTERFEIT,2013-05-05,2013-05-05,0610,2013-05-05,0615,639,895186.48300000001,504469.766
